item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target
5,Spanish,B3,possessive,noAdj,0.61,low,pl,0,0,la biblioteca,de las escuelas,biblioteca,escuelas,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_PL
5,Spanish,B3,possessive,noAdj,0.61,high,pl,0,0,las bibliotecas,de la escuela,bibliotecas,escuela,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_PL
5,Spanish,B3,possessive,NP1Adj,0.61,ambi,sg,0,0,la biblioteca grande,de la escuela,grande,escuela,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_SG
5,Spanish,B3,possessive,NP1Adj,0.61,low,sg,0,0,las bibliotecas grandes,de la escuela,grandes,escuela,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_SG
5,Spanish,B3,possessive,NP1Adj,0.61,high,sg,0,0,la biblioteca grande,de las escuelas,grande,escuelas,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_SG
5,Spanish,B3,possessive,NP1Adj,0.61,ambi,pl,0,0,las bibliotecas grandes,de las escuelas,grandes,escuelas,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_PL
5,Spanish,B3,possessive,NP1Adj,0.61,low,pl,0,0,la biblioteca grande,de las escuelas,grande,escuelas,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_PL
5,Spanish,B3,possessive,NP1Adj,0.61,high,pl,0,0,las bibliotecas grandes,de la escuela,grandes,escuela,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_PL
5,Spanish,B3,possessive,NP2Adj,0.61,ambi,sg,0,0,la biblioteca,de la escuela grande,biblioteca,grande,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_SG
5,Spanish,B3,possessive,NP2Adj,0.61,low,sg,0,0,las bibliotecas,de la escuela grande,bibliotecas,grande,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_SG
5,Spanish,B3,possessive,NP2Adj,0.61,high,sg,0,0,la biblioteca,de las escuelas grandes,biblioteca,grandes,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_SG
5,Spanish,B3,possessive,NP2Adj,0.61,ambi,pl,0,0,las bibliotecas,de las escuelas grandes,bibliotecas,grandes,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_PL
5,Spanish,B3,possessive,NP2Adj,0.61,low,pl,0,0,la biblioteca,de las escuelas grandes,biblioteca,grandes,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_PL
5,Spanish,B3,possessive,NP2Adj,0.61,high,pl,0,0,las bibliotecas,de la escuela grande,bibliotecas,grande,El gobernador compró libros para la biblioteca de la escuela que MASKTOKEN de construir.,El gobernador compró libros para la biblioteca de la escuela que,$ES_PL
6,Spanish,B3,possessive,noAdj,0.08,ambi,sg,1,1,la etiqueta,de la empresa,etiqueta,empresa,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_SG
6,Spanish,B3,possessive,noAdj,0.08,low,sg,1,1,las etiquetas,de la empresa,etiquetas,empresa,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_SG
6,Spanish,B3,possessive,noAdj,0.08,high,sg,1,1,la etiqueta,de las empresas,etiqueta,empresas,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_SG
6,Spanish,B3,possessive,noAdj,0.08,ambi,pl,1,1,las etiquetas,de las empresas,etiquetas,empresas,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_PL
6,Spanish,B3,possessive,noAdj,0.08,low,pl,1,1,la etiqueta,de las empresas,etiqueta,empresas,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_PL
6,Spanish,B3,possessive,noAdj,0.08,high,pl,1,1,las etiquetas,de la empresa,etiquetas,empresa,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_PL
6,Spanish,B3,possessive,NP1Adj,0.08,ambi,sg,1,1,la etiqueta famosa,de la empresa,famosa,empresa,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_SG
6,Spanish,B3,possessive,NP1Adj,0.08,low,sg,1,1,las etiquetas famosas,de la empresa,famosas,empresa,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_SG
6,Spanish,B3,possessive,NP1Adj,0.08,high,sg,1,1,la etiqueta famosa,de las empresas,famosa,empresas,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_SG
6,Spanish,B3,possessive,NP1Adj,0.08,ambi,pl,1,1,las etiquetas famosas,de las empresas,famosas,empresas,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_PL
6,Spanish,B3,possessive,NP1Adj,0.08,low,pl,1,1,la etiqueta famosa,de las empresas,famosa,empresas,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_PL
6,Spanish,B3,possessive,NP1Adj,0.08,high,pl,1,1,las etiquetas famosas,de la empresa,famosas,empresa,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_PL
6,Spanish,B3,possessive,NP2Adj,0.08,ambi,sg,1,1,la etiqueta,de la empresa famosa,etiqueta,famosa,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_SG
6,Spanish,B3,possessive,NP2Adj,0.08,low,sg,1,1,las etiquetas,de la empresa famosa,etiquetas,famosa,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_SG
6,Spanish,B3,possessive,NP2Adj,0.08,high,sg,1,1,la etiqueta,de las empresas famosas,etiqueta,famosas,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_SG
6,Spanish,B3,possessive,NP2Adj,0.08,ambi,pl,1,1,las etiquetas,de las empresas famosas,etiquetas,famosas,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_PL
6,Spanish,B3,possessive,NP2Adj,0.08,low,pl,1,1,la etiqueta,de las empresas famosas,etiqueta,famosas,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_PL
6,Spanish,B3,possessive,NP2Adj,0.08,high,pl,1,1,las etiquetas,de la empresa famosa,etiquetas,famosa,El columnista del periódico escribió sobre la mascota de la asociación que MASKTOKEN en agosto.,El columnista del periódico escribió sobre la mascota de la asociación que,$ES_PL
1,Spanish,B4,inherentposs,noAdj,0.63,ambi,sg,1,1,la ventana,del barco,ventana,barco,El piloto contemplaba el aeropuerto desde la ventana del barco que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde la ventana del barco que,$ES_SG
1,Spanish,B4,inherentposs,noAdj,0.63,low,sg,1,1,de las ventanas,del barco,ventanas,barco,El piloto contemplaba el aeropuerto desde de las ventanas del barco que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde de las ventanas del barco que,$ES_SG
1,Spanish,B4,inherentposs,noAdj,0.63,high,sg,1,1,la ventana,de los barcos,ventana,barcos,El piloto contemplaba el aeropuerto desde la ventana de los barcos que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde la ventana de los barcos que,$ES_SG
1,Spanish,B4,inherentposs,noAdj,0.63,ambi,pl,1,1,de las ventanas,de los barcos,ventanas,barcos,El piloto contemplaba el aeropuerto desde de las ventanas de los barcos que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde de las ventanas de los barcos que,$ES_PL
1,Spanish,B4,inherentposs,noAdj,0.63,low,pl,1,1,la ventana,de los barcos,ventana,barcos,El piloto contemplaba el aeropuerto desde la ventana de los barcos que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde la ventana de los barcos que,$ES_PL
1,Spanish,B4,inherentposs,noAdj,0.63,high,pl,1,1,de las ventanas,del barco,ventanas,barco,El piloto contemplaba el aeropuerto desde de las ventanas del barco que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde de las ventanas del barco que,$ES_PL
1,Spanish,B4,inherentposs,NP1Adj,0.63,ambi,sg,1,1,la ventana sucia,del barco,sucia,barco,El piloto contemplaba el aeropuerto desde la ventana sucia del barco que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde la ventana sucia del barco que,$ES_SG
1,Spanish,B4,inherentposs,NP1Adj,0.63,low,sg,1,1,de las ventanas sucias,del barco,sucias,barco,El piloto contemplaba el aeropuerto desde de las ventanas sucias del barco que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde de las ventanas sucias del barco que,$ES_SG
1,Spanish,B4,inherentposs,NP1Adj,0.63,high,sg,1,1,la ventana sucia,de los barcos,sucia,barcos,El piloto contemplaba el aeropuerto desde la ventana sucia de los barcos que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde la ventana sucia de los barcos que,$ES_SG
1,Spanish,B4,inherentposs,NP1Adj,0.63,ambi,pl,1,1,de las ventanas sucias,de los barcos,sucias,barcos,El piloto contemplaba el aeropuerto desde de las ventanas sucias de los barcos que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde de las ventanas sucias de los barcos que,$ES_PL
1,Spanish,B4,inherentposs,NP1Adj,0.63,low,pl,1,1,la ventana sucia,de los barcos,sucia,barcos,El piloto contemplaba el aeropuerto desde la ventana sucia de los barcos que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde la ventana sucia de los barcos que,$ES_PL
1,Spanish,B4,inherentposs,NP1Adj,0.63,high,pl,1,1,de las ventanas sucias,del barco,sucias,barco,El piloto contemplaba el aeropuerto desde de las ventanas sucias del barco que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde de las ventanas sucias del barco que,$ES_PL
1,Spanish,B4,inherentposs,NP2Adj,0.63,ambi,sg,1,1,la ventana,del barco sucio,ventana,sucio,El piloto contemplaba el aeropuerto desde la ventana del barco sucio que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde la ventana del barco sucio que,$ES_SG
1,Spanish,B4,inherentposs,NP2Adj,0.63,low,sg,1,1,de las ventanas,del barco sucio,ventanas,sucio,El piloto contemplaba el aeropuerto desde de las ventanas del barco sucio que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde de las ventanas del barco sucio que,$ES_SG
1,Spanish,B4,inherentposs,NP2Adj,0.63,high,sg,1,1,la ventana,de los barcos sucios,ventana,sucios,El piloto contemplaba el aeropuerto desde la ventana de los barcos sucios que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde la ventana de los barcos sucios que,$ES_SG
1,Spanish,B4,inherentposs,NP2Adj,0.63,ambi,pl,1,1,de las ventanas,de los barcos sucios,ventanas,sucios,El piloto contemplaba el aeropuerto desde de las ventanas de los barcos sucios que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde de las ventanas de los barcos sucios que,$ES_PL
1,Spanish,B4,inherentposs,NP2Adj,0.63,low,pl,1,1,la ventana,de los barcos sucios,ventana,sucios,El piloto contemplaba el aeropuerto desde la ventana de los barcos sucios que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde la ventana de los barcos sucios que,$ES_PL
1,Spanish,B4,inherentposs,NP2Adj,0.63,high,pl,1,1,de las ventanas,del barco sucio,ventanas,sucio,El piloto contemplaba el aeropuerto desde de las ventanas del barco sucio que MASKTOKEN limpiando.,El piloto contemplaba el aeropuerto desde de las ventanas del barco sucio que,$ES_PL
2,Spanish,B4,inherentposs,noAdj,0.25,ambi,sg,0,1,la rama,del arbusto,rama,arbusto,Los ájaros no podán anidar en la rama del arbusto que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en la rama del arbusto que,$ES_SG
2,Spanish,B4,inherentposs,noAdj,0.25,low,sg,0,1,las ramas,del arbusto,ramas,arbusto,Los ájaros no podán anidar en las ramas del arbusto que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en las ramas del arbusto que,$ES_SG
2,Spanish,B4,inherentposs,noAdj,0.25,high,sg,0,1,la rama,de los arbustos,rama,arbustos,Los ájaros no podán anidar en la rama de los arbustos que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en la rama de los arbustos que,$ES_SG
2,Spanish,B4,inherentposs,noAdj,0.25,ambi,pl,0,1,las ramas,de los arbustos,ramas,arbustos,Los ájaros no podán anidar en las ramas de los arbustos que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en las ramas de los arbustos que,$ES_PL
2,Spanish,B4,inherentposs,noAdj,0.25,low,pl,0,1,la rama,de los arbustos,rama,arbustos,Los ájaros no podán anidar en la rama de los arbustos que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en la rama de los arbustos que,$ES_PL
2,Spanish,B4,inherentposs,noAdj,0.25,high,pl,0,1,las ramas,del arbusto,ramas,arbusto,Los ájaros no podán anidar en las ramas del arbusto que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en las ramas del arbusto que,$ES_PL
2,Spanish,B4,inherentposs,NP1Adj,0.25,ambi,sg,0,1,la rama grande,del arbusto,grande,arbusto,Los ájaros no podán anidar en la rama grande del arbusto que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en la rama grande del arbusto que,$ES_SG
2,Spanish,B4,inherentposs,NP1Adj,0.25,low,sg,0,1,las ramas grandes,del arbusto,grandes,arbusto,Los ájaros no podán anidar en las ramas grandes del arbusto que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en las ramas grandes del arbusto que,$ES_SG
2,Spanish,B4,inherentposs,NP1Adj,0.25,high,sg,0,1,la rama grande,de los arbustos,grande,arbustos,Los ájaros no podán anidar en la rama grande de los arbustos que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en la rama grande de los arbustos que,$ES_SG
2,Spanish,B4,inherentposs,NP1Adj,0.25,ambi,pl,0,1,las ramas grandes,de los arbustos,grandes,arbustos,Los ájaros no podán anidar en las ramas grandes de los arbustos que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en las ramas grandes de los arbustos que,$ES_PL
2,Spanish,B4,inherentposs,NP1Adj,0.25,low,pl,0,1,la rama grande,de los arbustos,grande,arbustos,Los ájaros no podán anidar en la rama grande de los arbustos que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en la rama grande de los arbustos que,$ES_PL
2,Spanish,B4,inherentposs,NP1Adj,0.25,high,pl,0,1,las ramas grandes,del arbusto,grandes,arbusto,Los ájaros no podán anidar en las ramas grandes del arbusto que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en las ramas grandes del arbusto que,$ES_PL
2,Spanish,B4,inherentposs,NP2Adj,0.25,ambi,sg,0,1,la rama,del arbusto grande,rama,grande,Los ájaros no podán anidar en la rama del arbusto grande que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en la rama del arbusto grande que,$ES_SG
2,Spanish,B4,inherentposs,NP2Adj,0.25,low,sg,0,1,las ramas,del arbusto grande,ramas,grande,Los ájaros no podán anidar en las ramas del arbusto grande que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en las ramas del arbusto grande que,$ES_SG
2,Spanish,B4,inherentposs,NP2Adj,0.25,high,sg,0,1,la rama,de los arbustos grandes,rama,grandes,Los ájaros no podán anidar en la rama de los arbustos grandes que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en la rama de los arbustos grandes que,$ES_SG
2,Spanish,B4,inherentposs,NP2Adj,0.25,ambi,pl,0,1,las ramas,de los arbustos grandes,ramas,grandes,Los ájaros no podán anidar en las ramas de los arbustos grandes que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en las ramas de los arbustos grandes que,$ES_PL
2,Spanish,B4,inherentposs,NP2Adj,0.25,low,pl,0,1,la rama,de los arbustos grandes,rama,grandes,Los ájaros no podán anidar en la rama de los arbustos grandes que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en la rama de los arbustos grandes que,$ES_PL
2,Spanish,B4,inherentposs,NP2Adj,0.25,high,pl,0,1,las ramas,del arbusto grande,ramas,grande,Los ájaros no podán anidar en las ramas del arbusto grande que MASKTOKEN el ño pasado.,Los ájaros no podán anidar en las ramas del arbusto grande que,$ES_PL
3,Spanish,B4,inherentposs,noAdj,0.73,ambi,sg,0,0,la puerta,de la casa,puerta,casa,El coche se detuvo ante la puerta de la casa que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante la puerta de la casa que,$ES_SG
3,Spanish,B4,inherentposs,noAdj,0.73,low,sg,0,0,las puertas,de la casa,puertas,casa,El coche se detuvo ante las puertas de la casa que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante las puertas de la casa que,$ES_SG
3,Spanish,B4,inherentposs,noAdj,0.73,high,sg,0,0,la puerta,de las casas,puerta,casas,El coche se detuvo ante la puerta de las casas que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante la puerta de las casas que,$ES_SG
3,Spanish,B4,inherentposs,noAdj,0.73,ambi,pl,0,0,las puertas,de las casas,puertas,casas,El coche se detuvo ante las puertas de las casas que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante las puertas de las casas que,$ES_PL
3,Spanish,B4,inherentposs,noAdj,0.73,low,pl,0,0,la puerta,de las casas,puerta,casas,El coche se detuvo ante la puerta de las casas que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante la puerta de las casas que,$ES_PL
3,Spanish,B4,inherentposs,noAdj,0.73,high,pl,0,0,las puertas,de la casa,puertas,casa,El coche se detuvo ante las puertas de la casa que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante las puertas de la casa que,$ES_PL
3,Spanish,B4,inherentposs,NP1Adj,0.73,ambi,sg,0,0,la puerta blanca,de la casa,blanca,casa,El coche se detuvo ante la puerta blanca de la casa que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante la puerta blanca de la casa que,$ES_SG
3,Spanish,B4,inherentposs,NP1Adj,0.73,low,sg,0,0,las puertas blancas,de la casa,blancas,casa,El coche se detuvo ante las puertas blancas de la casa que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante las puertas blancas de la casa que,$ES_SG
3,Spanish,B4,inherentposs,NP1Adj,0.73,high,sg,0,0,la puerta blanca,de las casas,blanca,casas,El coche se detuvo ante la puerta blanca de las casas que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante la puerta blanca de las casas que,$ES_SG
3,Spanish,B4,inherentposs,NP1Adj,0.73,ambi,pl,0,0,las puertas blancas,de las casas,blancas,casas,El coche se detuvo ante las puertas blancas de las casas que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante las puertas blancas de las casas que,$ES_PL
3,Spanish,B4,inherentposs,NP1Adj,0.73,low,pl,0,0,la puerta blanca,de las casas,blanca,casas,El coche se detuvo ante la puerta blanca de las casas que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante la puerta blanca de las casas que,$ES_PL
3,Spanish,B4,inherentposs,NP1Adj,0.73,high,pl,0,0,las puertas blancas,de la casa,blancas,casa,El coche se detuvo ante las puertas blancas de la casa que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante las puertas blancas de la casa que,$ES_PL
3,Spanish,B4,inherentposs,NP2Adj,0.73,ambi,sg,0,0,la puerta,de la casa blanca,puerta,blanca,El coche se detuvo ante la puerta de la casa blanca que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante la puerta de la casa blanca que,$ES_SG
3,Spanish,B4,inherentposs,NP2Adj,0.73,low,sg,0,0,las puertas,de la casa blanca,puertas,blanca,El coche se detuvo ante las puertas de la casa blanca que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante las puertas de la casa blanca que,$ES_SG
3,Spanish,B4,inherentposs,NP2Adj,0.73,high,sg,0,0,la puerta,de las casas blancas,puerta,blancas,El coche se detuvo ante la puerta de las casas blancas que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante la puerta de las casas blancas que,$ES_SG
3,Spanish,B4,inherentposs,NP2Adj,0.73,ambi,pl,0,0,las puertas,de las casas blancas,puertas,blancas,El coche se detuvo ante las puertas de las casas blancas que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante las puertas de las casas blancas que,$ES_PL
3,Spanish,B4,inherentposs,NP2Adj,0.73,low,pl,0,0,la puerta,de las casas blancas,puerta,blancas,El coche se detuvo ante la puerta de las casas blancas que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante la puerta de las casas blancas que,$ES_PL
3,Spanish,B4,inherentposs,NP2Adj,0.73,high,pl,0,0,las puertas,de la casa blanca,puertas,blanca,El coche se detuvo ante las puertas de la casa blanca que MASKTOKEN claros signos de deterioro.,El coche se detuvo ante las puertas de la casa blanca que,$ES_PL
4,Spanish,B4,inherentposs,noAdj,0.51,ambi,sg,1,1,la llave,de la cocina,llave,cocina,El fontanero nos recomendó cambiar la llave de la cocina que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar la llave de la cocina que,$ES_SG
4,Spanish,B4,inherentposs,noAdj,0.51,low,sg,1,1,las llaves,de la cocina,llaves,cocina,El fontanero nos recomendó cambiar las llaves de la cocina que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar las llaves de la cocina que,$ES_SG
4,Spanish,B4,inherentposs,noAdj,0.51,high,sg,1,1,la llave,de las cocinas,llave,cocinas,El fontanero nos recomendó cambiar la llave de las cocinas que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar la llave de las cocinas que,$ES_SG
4,Spanish,B4,inherentposs,noAdj,0.51,ambi,pl,1,1,las llaves,de las cocinas,llaves,cocinas,El fontanero nos recomendó cambiar las llaves de las cocinas que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar las llaves de las cocinas que,$ES_PL
4,Spanish,B4,inherentposs,noAdj,0.51,low,pl,1,1,la llave,de las cocinas,llave,cocinas,El fontanero nos recomendó cambiar la llave de las cocinas que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar la llave de las cocinas que,$ES_PL
4,Spanish,B4,inherentposs,noAdj,0.51,high,pl,1,1,las llaves,de la cocina,llaves,cocina,El fontanero nos recomendó cambiar las llaves de la cocina que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar las llaves de la cocina que,$ES_PL
4,Spanish,B4,inherentposs,NP1Adj,0.51,ambi,sg,1,1,la llave nueva,de la cocina,nueva,cocina,El fontanero nos recomendó cambiar la llave nueva de la cocina que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar la llave nueva de la cocina que,$ES_SG
4,Spanish,B4,inherentposs,NP1Adj,0.51,low,sg,1,1,las llaves nuevas,de la cocina,nuevas,cocina,El fontanero nos recomendó cambiar las llaves nuevas de la cocina que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar las llaves nuevas de la cocina que,$ES_SG
4,Spanish,B4,inherentposs,NP1Adj,0.51,high,sg,1,1,la llave nueva,de las cocinas,nueva,cocinas,El fontanero nos recomendó cambiar la llave nueva de las cocinas que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar la llave nueva de las cocinas que,$ES_SG
4,Spanish,B4,inherentposs,NP1Adj,0.51,ambi,pl,1,1,las llaves nuevas,de las cocinas,nuevas,cocinas,El fontanero nos recomendó cambiar las llaves nuevas de las cocinas que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar las llaves nuevas de las cocinas que,$ES_PL
4,Spanish,B4,inherentposs,NP1Adj,0.51,low,pl,1,1,la llave nueva,de las cocinas,nueva,cocinas,El fontanero nos recomendó cambiar la llave nueva de las cocinas que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar la llave nueva de las cocinas que,$ES_PL
4,Spanish,B4,inherentposs,NP1Adj,0.51,high,pl,1,1,las llaves nuevas,de la cocina,nuevas,cocina,El fontanero nos recomendó cambiar las llaves nuevas de la cocina que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar las llaves nuevas de la cocina que,$ES_PL
4,Spanish,B4,inherentposs,NP2Adj,0.51,ambi,sg,1,1,la llave,de la cocina nueva,llave,nueva,El fontanero nos recomendó cambiar la llave de la cocina nueva que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar la llave de la cocina nueva que,$ES_SG
4,Spanish,B4,inherentposs,NP2Adj,0.51,low,sg,1,1,las llaves,de la cocina nueva,llaves,nueva,El fontanero nos recomendó cambiar las llaves de la cocina nueva que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar las llaves de la cocina nueva que,$ES_SG
4,Spanish,B4,inherentposs,NP2Adj,0.51,high,sg,1,1,la llave,de los cocinas nuevas,llave,nuevas,El fontanero nos recomendó cambiar la llave de los cocinas nuevas que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar la llave de los cocinas nuevas que,$ES_SG
4,Spanish,B4,inherentposs,NP2Adj,0.51,ambi,pl,1,1,las llaves,de los cocinas nuevas,llaves,nuevas,El fontanero nos recomendó cambiar las llaves de los cocinas nuevas que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar las llaves de los cocinas nuevas que,$ES_PL
4,Spanish,B4,inherentposs,NP2Adj,0.51,low,pl,1,1,la llave,de los cocinas nuevas,llave,nuevas,El fontanero nos recomendó cambiar la llave de los cocinas nuevas que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar la llave de los cocinas nuevas que,$ES_PL
4,Spanish,B4,inherentposs,NP2Adj,0.51,high,pl,1,1,las llaves,de la cocina nueva,llaves,nueva,El fontanero nos recomendó cambiar las llaves de la cocina nueva que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar las llaves de la cocina nueva que,$ES_PL
5,Spanish,B4,inherentposs,noAdj,0.47,ambi,sg,1,0,el verso,del libro,verso,libro,Me gustó mucho el verso del libro que MASKTOKEN ayer.,Me gustó mucho el verso del libro que,$ES_SG
5,Spanish,B4,inherentposs,noAdj,0.47,low,sg,1,0,los versos,del libro,versos,libro,Me gustó mucho los versos del libro que MASKTOKEN ayer.,Me gustó mucho los versos del libro que,$ES_SG
5,Spanish,B4,inherentposs,noAdj,0.47,high,sg,1,0,el verso,de los libros,verso,libros,Me gustó mucho el verso de los libros que MASKTOKEN ayer.,Me gustó mucho el verso de los libros que,$ES_SG
