item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_0.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_1.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_3.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt_prob
4,Spanish,B4,inherentposs,NP1Adj,0.51,low,pl,1,1,la llave nueva,de las cocinas,nueva,cocinas,El fontanero nos recomendó cambiar la llave nueva de las cocinas que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar la llave nueva de las cocinas que,$ES_PL,El fontanero nos recomendó cambiar la llave nueva de las cocinas que,0.17994139865666625,0.017382677041822447,0.03699260623968931,0.21626590163594983,0.1960196299215511
4,Spanish,B4,inherentposs,NP1Adj,0.51,high,pl,1,1,las llaves nuevas,de la cocina,nuevas,cocina,El fontanero nos recomendó cambiar las llaves nuevas de la cocina que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar las llaves nuevas de la cocina que,$ES_PL,El fontanero nos recomendó cambiar las llaves nuevas de la cocina que,0.1341158451151898,0.011675329480270447,0.010088428713680986,0.09116766178135549,0.16897024407415984
4,Spanish,B4,inherentposs,NP2Adj,0.51,ambi,sg,1,1,la llave,de la cocina nueva,llave,nueva,El fontanero nos recomendó cambiar la llave de la cocina nueva que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar la llave de la cocina nueva que,$ES_SG,El fontanero nos recomendó cambiar la llave de la cocina nueva que,0.2949272997694692,0.04242699307801773,0.02643797739647065,0.35197417121798935,0.2909228084662061
4,Spanish,B4,inherentposs,NP2Adj,0.51,low,sg,1,1,las llaves,de la cocina nueva,llaves,nueva,El fontanero nos recomendó cambiar las llaves de la cocina nueva que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar las llaves de la cocina nueva que,$ES_SG,El fontanero nos recomendó cambiar las llaves de la cocina nueva que,0.22901346176453075,0.047240515983824394,0.048319889171525854,0.1310049099246271,0.11597272433783701
4,Spanish,B4,inherentposs,NP2Adj,0.51,high,sg,1,1,la llave,de los cocinas nuevas,llave,nuevas,El fontanero nos recomendó cambiar la llave de los cocinas nuevas que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar la llave de los cocinas nuevas que,$ES_SG,El fontanero nos recomendó cambiar la llave de los cocinas nuevas que,0.0532199118060781,0.03692333603364151,0.048905578133694005,0.08517983858430966,0.03726362745933898
4,Spanish,B4,inherentposs,NP2Adj,0.51,ambi,pl,1,1,las llaves,de los cocinas nuevas,llaves,nuevas,El fontanero nos recomendó cambiar las llaves de los cocinas nuevas que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar las llaves de los cocinas nuevas que,$ES_PL,El fontanero nos recomendó cambiar las llaves de los cocinas nuevas que,0.21164605545729387,0.007010103971680559,0.022777396420528423,0.302709896982833,0.29704981133596675
4,Spanish,B4,inherentposs,NP2Adj,0.51,low,pl,1,1,la llave,de los cocinas nuevas,llave,nuevas,El fontanero nos recomendó cambiar la llave de los cocinas nuevas que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar la llave de los cocinas nuevas que,$ES_PL,El fontanero nos recomendó cambiar la llave de los cocinas nuevas que,0.18954428842559423,0.008438630418574011,0.052861212549097814,0.24082010016246613,0.23586192597787203
4,Spanish,B4,inherentposs,NP2Adj,0.51,high,pl,1,1,las llaves,de la cocina nueva,llaves,nueva,El fontanero nos recomendó cambiar las llaves de la cocina nueva que MASKTOKEN el ño pasado.,El fontanero nos recomendó cambiar las llaves de la cocina nueva que,$ES_PL,El fontanero nos recomendó cambiar las llaves de la cocina nueva que,0.09975993760408386,0.0027643369218048885,0.0032824265315042345,0.18968756732294878,0.18500948289749886
5,Spanish,B4,inherentposs,noAdj,0.47,ambi,sg,1,0,el verso,del libro,verso,libro,Me gustó mucho el verso del libro que MASKTOKEN ayer.,Me gustó mucho el verso del libro que,$ES_SG,Me gustó mucho el verso del libro que,0.29202710698541523,0.053547023330006716,0.0741515850095315,0.25089065949896394,0.2846050539677947
5,Spanish,B4,inherentposs,noAdj,0.47,low,sg,1,0,los versos,del libro,versos,libro,Me gustó mucho los versos del libro que MASKTOKEN ayer.,Me gustó mucho los versos del libro que,$ES_SG,Me gustó mucho los versos del libro que,0.18377067077540232,0.0426234296204524,0.04290238580778727,0.1160731684227585,0.1728053853813094
5,Spanish,B4,inherentposs,noAdj,0.47,high,sg,1,0,el verso,de los libros,verso,libros,Me gustó mucho el verso de los libros que MASKTOKEN ayer.,Me gustó mucho el verso de los libros que,$ES_SG,Me gustó mucho el verso de los libros que,0.10584367963966201,0.05828287373189256,0.03856339550044835,0.10848195933249372,0.12270384039160831
5,Spanish,B4,inherentposs,noAdj,0.47,ambi,pl,1,0,los versos,de los libros,versos,libros,Me gustó mucho los versos de los libros que MASKTOKEN ayer.,Me gustó mucho los versos de los libros que,$ES_PL,Me gustó mucho los versos de los libros que,0.11493362943409124,0.021343187082138892,0.019310583123576947,0.17288895826138173,0.13484569346644548
5,Spanish,B4,inherentposs,noAdj,0.47,low,pl,1,0,el verso,de los libros,verso,libros,Me gustó mucho el verso de los libros que MASKTOKEN ayer.,Me gustó mucho el verso de los libros que,$ES_PL,Me gustó mucho el verso de los libros que,0.10324477094243889,0.021158048847770283,0.022537938114048778,0.14053703943852724,0.12134143009109266
5,Spanish,B4,inherentposs,noAdj,0.47,high,pl,1,0,los versos,del libro,versos,libro,Me gustó mucho los versos del libro que MASKTOKEN ayer.,Me gustó mucho los versos del libro que,$ES_PL,Me gustó mucho los versos del libro que,0.07573705899250172,0.026357319850071226,0.0173052854429544,0.16152892064150137,0.10013919416604722
5,Spanish,B4,inherentposs,NP1Adj,0.47,ambi,sg,1,0,el verso breve,del libro,breve,libro,Me gustó mucho el verso breve del libro que MASKTOKEN ayer.,Me gustó mucho el verso breve del libro que,$ES_SG,Me gustó mucho el verso breve del libro que,0.29681966675266835,0.046152359970769496,0.04501385874737773,0.2754399862070329,0.2912699681606057
5,Spanish,B4,inherentposs,NP1Adj,0.47,low,sg,1,0,los versos breves,del libro,breves,libro,Me gustó mucho los versos breves del libro que MASKTOKEN ayer.,Me gustó mucho los versos breves del libro que,$ES_SG,Me gustó mucho los versos breves del libro que,0.155519963574136,0.05893610797618887,0.04212982330188428,0.16285971413370248,0.17991669174639924
5,Spanish,B4,inherentposs,NP1Adj,0.47,high,sg,1,0,el verso breve,de los libros,breve,libros,Me gustó mucho el verso breve de los libros que MASKTOKEN ayer.,Me gustó mucho el verso breve de los libros que,$ES_SG,Me gustó mucho el verso breve de los libros que,0.10685477206610017,0.05037578537503318,0.03658706177713983,0.0994358248041749,0.11907436910473734
5,Spanish,B4,inherentposs,NP1Adj,0.47,ambi,pl,1,0,los versos breves,de los libros,breves,libros,Me gustó mucho los versos breves de los libros que MASKTOKEN ayer.,Me gustó mucho los versos breves de los libros que,$ES_PL,Me gustó mucho los versos breves de los libros que,0.11151764014695686,0.024702458766953872,0.02879991701659601,0.15217044407641822,0.15105486252178935
5,Spanish,B4,inherentposs,NP1Adj,0.47,low,pl,1,0,el verso breve,de los libros,breve,libros,Me gustó mucho el verso breve de los libros que MASKTOKEN ayer.,Me gustó mucho el verso breve de los libros que,$ES_PL,Me gustó mucho el verso breve de los libros que,0.09614856183102916,0.02267532198778499,0.02839110041381654,0.15914987027844063,0.13036050776437946
5,Spanish,B4,inherentposs,NP1Adj,0.47,high,pl,1,0,los versos breves,del libro,breves,libro,Me gustó mucho los versos breves del libro que MASKTOKEN ayer.,Me gustó mucho los versos breves del libro que,$ES_PL,Me gustó mucho los versos breves del libro que,0.10175354854715124,0.02388143031396528,0.017235912585645052,0.10719889512336067,0.11318899256144732
5,Spanish,B4,inherentposs,NP2Adj,0.47,ambi,sg,1,0,el verso,del libro breve,verso,breve,Me gustó mucho el verso del libro breve que MASKTOKEN ayer.,Me gustó mucho el verso del libro breve que,$ES_SG,Me gustó mucho el verso del libro breve que,0.2813678817941536,0.038705813833400105,0.07914733132943952,0.28684720575972733,0.3106372230031411
5,Spanish,B4,inherentposs,NP2Adj,0.47,low,sg,1,0,los versos,del libro breve,versos,breve,Me gustó mucho los versos del libro breve que MASKTOKEN ayer.,Me gustó mucho los versos del libro breve que,$ES_SG,Me gustó mucho los versos del libro breve que,0.22272465662365448,0.0403811166026391,0.05759133756029633,0.16497859564907458,0.2075195443742075
5,Spanish,B4,inherentposs,NP2Adj,0.47,high,sg,1,0,el verso,de los libros breves,verso,breves,Me gustó mucho el verso de los libros breves que MASKTOKEN ayer.,Me gustó mucho el verso de los libros breves que,$ES_SG,Me gustó mucho el verso de los libros breves que,0.08125617025926601,0.043824464223955195,0.05249846386823584,0.10940318884553335,0.09996660297515803
5,Spanish,B4,inherentposs,NP2Adj,0.47,ambi,pl,1,0,los versos,de los libros breves,versos,breves,Me gustó mucho los versos de los libros breves que MASKTOKEN ayer.,Me gustó mucho los versos de los libros breves que,$ES_PL,Me gustó mucho los versos de los libros breves que,0.13219166487377265,0.033757650617920215,0.03689785620540045,0.17089889638629074,0.16689736228551055
5,Spanish,B4,inherentposs,NP2Adj,0.47,low,pl,1,0,el verso,de los libros breves,verso,breves,Me gustó mucho el verso de los libros breves que MASKTOKEN ayer.,Me gustó mucho el verso de los libros breves que,$ES_PL,Me gustó mucho el verso de los libros breves que,0.11812105584513688,0.03921646106562915,0.02903739820979412,0.14339120941980354,0.169113066448773
5,Spanish,B4,inherentposs,NP2Adj,0.47,high,pl,1,0,los versos,del libro breve,versos,breve,Me gustó mucho los versos del libro breve que MASKTOKEN ayer.,Me gustó mucho los versos del libro breve que,$ES_PL,Me gustó mucho los versos del libro breve que,0.046868538078598476,0.03397847928715514,0.029714151771974784,0.12738874697333813,0.07275851088536456
6,Spanish,B4,inherentposs,noAdj,0.65,ambi,sg,1,1,la marca,del contenedor,marca,contenedor,Silvia no econtraba la marca del contenedor que MASKTOKEN de limpiar.,Silvia no econtraba la marca del contenedor que,$ES_SG,Silvia no econtraba la marca del contenedor que,0.3584478647993592,0.024516583835976328,0.017240143741853203,0.28836592340013567,0.3541522060411637
6,Spanish,B4,inherentposs,noAdj,0.65,low,sg,1,1,las marcas,del contenedor,marcas,contenedor,Silvia no econtraba las marcas del contenedor que MASKTOKEN de limpiar.,Silvia no econtraba las marcas del contenedor que,$ES_SG,Silvia no econtraba las marcas del contenedor que,0.1794115133501677,0.13661251672953312,0.2502998638220313,0.1268060453184603,0.21119306681939065
6,Spanish,B4,inherentposs,noAdj,0.65,high,sg,1,1,la marca,de los contenedores,marca,contenedores,Silvia no econtraba la marca de los contenedores que MASKTOKEN de limpiar.,Silvia no econtraba la marca de los contenedores que,$ES_SG,Silvia no econtraba la marca de los contenedores que,0.06365063890025624,0.0746493311803893,0.044106982258588945,0.09583559757791704,0.1404850533546096
6,Spanish,B4,inherentposs,noAdj,0.65,ambi,pl,1,1,las marcas,de los contenedores,marcas,contenedores,Silvia no econtraba las marcas de los contenedores que MASKTOKEN de limpiar.,Silvia no econtraba las marcas de los contenedores que,$ES_PL,Silvia no econtraba las marcas de los contenedores que,0.306782979216095,0.01224891265424266,0.0189346128181124,0.26007788536418275,0.27612001073748615
6,Spanish,B4,inherentposs,noAdj,0.65,low,pl,1,1,la marca,de los contenedores,marca,contenedores,Silvia no econtraba la marca de los contenedores que MASKTOKEN de limpiar.,Silvia no econtraba la marca de los contenedores que,$ES_PL,Silvia no econtraba la marca de los contenedores que,0.3103094876697554,0.009352331795221991,0.012280785760891866,0.20822688228838615,0.2386430966359967
6,Spanish,B4,inherentposs,noAdj,0.65,high,pl,1,1,las marcas,del contenedor,marcas,contenedor,Silvia no econtraba las marcas del contenedor que MASKTOKEN de limpiar.,Silvia no econtraba las marcas del contenedor que,$ES_PL,Silvia no econtraba las marcas del contenedor que,0.1560536469356748,0.006251764141377725,0.003925169454262689,0.189336464913481,0.17235571616106427
6,Spanish,B4,inherentposs,NP1Adj,0.65,ambi,sg,1,1,la marca vieja,del contenedor,vieja,contenedor,Silvia no econtraba la marca vieja del contenedor que MASKTOKEN de limpiar.,Silvia no econtraba la marca vieja del contenedor que,$ES_SG,Silvia no econtraba la marca vieja del contenedor que,0.34234431247504915,0.03759400349458558,0.017219940533966166,0.2792955420909493,0.35866615762154197
6,Spanish,B4,inherentposs,NP1Adj,0.65,low,sg,1,1,las marcas viejas,del contenedor,viejas,contenedor,Silvia no econtraba las marcas viejas del contenedor que MASKTOKEN de limpiar.,Silvia no econtraba las marcas viejas del contenedor que,$ES_SG,Silvia no econtraba las marcas viejas del contenedor que,0.1426976757338423,0.0902487586324634,0.12925965870886752,0.11010998550926843,0.2052191830406116
6,Spanish,B4,inherentposs,NP1Adj,0.65,high,sg,1,1,la marca vieja,de los contenedores,vieja,contenedores,Silvia no econtraba la marca vieja de los contenedores que MASKTOKEN de limpiar.,Silvia no econtraba la marca vieja de los contenedores que,$ES_SG,Silvia no econtraba la marca vieja de los contenedores que,0.058245958487624705,0.07992464822194467,0.04687603306081517,0.0815866865906969,0.11255426612214592
6,Spanish,B4,inherentposs,NP1Adj,0.65,ambi,pl,1,1,las marcas viejas,de los contenedores,viejas,contenedores,Silvia no econtraba las marcas viejas de los contenedores que MASKTOKEN de limpiar.,Silvia no econtraba las marcas viejas de los contenedores que,$ES_PL,Silvia no econtraba las marcas viejas de los contenedores que,0.296188685898386,0.011199926912859759,0.01311464414786645,0.2585115957506332,0.2620550769884744
6,Spanish,B4,inherentposs,NP1Adj,0.65,low,pl,1,1,la marca vieja,de los contenedores,vieja,contenedores,Silvia no econtraba la marca vieja de los contenedores que MASKTOKEN de limpiar.,Silvia no econtraba la marca vieja de los contenedores que,$ES_PL,Silvia no econtraba la marca vieja de los contenedores que,0.28203653802501094,0.008796231267272137,0.00992003193280011,0.18636041770432143,0.22824360395713938
6,Spanish,B4,inherentposs,NP1Adj,0.65,high,pl,1,1,las marcas viejas,del contenedor,viejas,contenedor,Silvia no econtraba las marcas viejas del contenedor que MASKTOKEN de limpiar.,Silvia no econtraba las marcas viejas del contenedor que,$ES_PL,Silvia no econtraba las marcas viejas del contenedor que,0.19287767680515344,0.007672571685222951,0.005314046225905415,0.16978412944496313,0.17762820195935092
6,Spanish,B4,inherentposs,NP2Adj,0.65,ambi,sg,1,1,la marca,del contenedor viejo,marca,viejo,Silvia no econtraba la marca del contenedor viejo que MASKTOKEN de limpiar.,Silvia no econtraba la marca del contenedor viejo que,$ES_SG,Silvia no econtraba la marca del contenedor viejo que,0.31020044610180264,0.10215442346198972,0.06358009891592403,0.29996152017560007,0.3501206570738873
6,Spanish,B4,inherentposs,NP2Adj,0.65,low,sg,1,1,las marcas,del contenedor viejo,marcas,viejo,Silvia no econtraba las marcas del contenedor viejo que MASKTOKEN de limpiar.,Silvia no econtraba las marcas del contenedor viejo que,$ES_SG,Silvia no econtraba las marcas del contenedor viejo que,0.22125729800019656,0.08624016201646345,0.07638292094378596,0.13880274015713212,0.23840086506623948
6,Spanish,B4,inherentposs,NP2Adj,0.65,high,sg,1,1,la marca,de los contenedores viejos,marca,viejos,Silvia no econtraba la marca de los contenedores viejos que MASKTOKEN de limpiar.,Silvia no econtraba la marca de los contenedores viejos que,$ES_SG,Silvia no econtraba la marca de los contenedores viejos que,0.053640642896692015,0.08402811972055324,0.06918127912331107,0.06219753600544209,0.07899613353683321
6,Spanish,B4,inherentposs,NP2Adj,0.65,ambi,pl,1,1,las marcas,de los contenedores viejos,marcas,viejos,Silvia no econtraba las marcas de los contenedores viejos que MASKTOKEN de limpiar.,Silvia no econtraba las marcas de los contenedores viejos que,$ES_PL,Silvia no econtraba las marcas de los contenedores viejos que,0.2738693303583233,0.011392494701939482,0.023307671927362994,0.31487955621469155,0.3195289515424804
6,Spanish,B4,inherentposs,NP2Adj,0.65,low,pl,1,1,la marca,de los contenedores viejos,marca,viejos,Silvia no econtraba la marca de los contenedores viejos que MASKTOKEN de limpiar.,Silvia no econtraba la marca de los contenedores viejos que,$ES_PL,Silvia no econtraba la marca de los contenedores viejos que,0.26515234107671404,0.019581718818782123,0.014466500636957036,0.2675477669184261,0.2926941657562452
6,Spanish,B4,inherentposs,NP2Adj,0.65,high,pl,1,1,las marcas,del contenedor viejo,marcas,viejo,Silvia no econtraba las marcas del contenedor viejo que MASKTOKEN de limpiar.,Silvia no econtraba las marcas del contenedor viejo que,$ES_PL,Silvia no econtraba las marcas del contenedor viejo que,0.09076039550589599,0.017340080582450845,0.009295153089424968,0.15878648631388614,0.0985301266750298
7,Spanish,B4,inherentposs,noAdj,0.71,ambi,sg,1,0,la campana,de la bicicleta,campana,bicicleta,Tenemos que pintar la campana de la bicicleta que MASKTOKEN ayer.,Tenemos que pintar la campana de la bicicleta que,$ES_SG,Tenemos que pintar la campana de la bicicleta que,0.42296492490584114,0.037264426666871575,0.020390221732800584,0.35083028588917387,0.36877377655173404
7,Spanish,B4,inherentposs,noAdj,0.71,low,sg,1,0,las campanas,de la bicicleta,campanas,bicicleta,Tenemos que pintar las campanas de la bicicleta que MASKTOKEN ayer.,Tenemos que pintar las campanas de la bicicleta que,$ES_SG,Tenemos que pintar las campanas de la bicicleta que,0.11440322656106616,0.03756595975676014,0.02066345677077608,0.07613606321586985,0.10784307459800857
7,Spanish,B4,inherentposs,noAdj,0.71,high,sg,1,0,la campana,de las bicicletas,campana,bicicletas,Tenemos que pintar la campana de las bicicletas que MASKTOKEN ayer.,Tenemos que pintar la campana de las bicicletas que,$ES_SG,Tenemos que pintar la campana de las bicicletas que,0.14229590203996167,0.08583750765536992,0.046122979637403194,0.18301734881083576,0.11737902198569827
7,Spanish,B4,inherentposs,noAdj,0.71,ambi,pl,1,0,las campanas,de las bicicletas,campanas,bicicletas,Tenemos que pintar las campanas de las bicicletas que MASKTOKEN ayer.,Tenemos que pintar las campanas de las bicicletas que,$ES_PL,Tenemos que pintar las campanas de las bicicletas que,0.4286714863192742,0.004028104905366425,0.003904475027049964,0.32986951944144494,0.29747185905222295
7,Spanish,B4,inherentposs,noAdj,0.71,low,pl,1,0,la campana,de las bicicletas,campana,bicicletas,Tenemos que pintar la campana de las bicicletas que MASKTOKEN ayer.,Tenemos que pintar la campana de las bicicletas que,$ES_PL,Tenemos que pintar la campana de las bicicletas que,0.3146398440477469,0.0037987064651090058,0.004786883575153084,0.21691836664615494,0.23390530234320295
7,Spanish,B4,inherentposs,noAdj,0.71,high,pl,1,0,las campanas,de la bicicleta,campanas,bicicleta,Tenemos que pintar las campanas de la bicicleta que MASKTOKEN ayer.,Tenemos que pintar las campanas de la bicicleta que,$ES_PL,Tenemos que pintar las campanas de la bicicleta que,0.36161317525886716,0.026514872631986375,0.011670652228936484,0.30771448069845064,0.21282482719027485
7,Spanish,B4,inherentposs,NP1Adj,0.71,ambi,sg,1,0,la campana azul,de la bicicleta,azul,bicicleta,Tenemos que pintar la campana azul de la bicicleta que MASKTOKEN ayer.,Tenemos que pintar la campana azul de la bicicleta que,$ES_SG,Tenemos que pintar la campana azul de la bicicleta que,0.42338071137714905,0.03585268430155386,0.02165114501823484,0.3749134697881118,0.35135613408419886
7,Spanish,B4,inherentposs,NP1Adj,0.71,low,sg,1,0,las campanas azules,de la bicicleta,azules,bicicleta,Tenemos que pintar las campanas azules de la bicicleta que MASKTOKEN ayer.,Tenemos que pintar las campanas azules de la bicicleta que,$ES_SG,Tenemos que pintar las campanas azules de la bicicleta que,0.1655688342373196,0.030682192065857095,0.01421579175668966,0.10898258888889245,0.134595959734213
7,Spanish,B4,inherentposs,NP1Adj,0.71,high,sg,1,0,la campana azul,de las bicicletas,azul,bicicletas,Tenemos que pintar la campana azul de las bicicletas que MASKTOKEN ayer.,Tenemos que pintar la campana azul de las bicicletas que,$ES_SG,Tenemos que pintar la campana azul de las bicicletas que,0.10934217216644981,0.07327273749781103,0.04185309895736025,0.1788971803014192,0.10719682930559316
7,Spanish,B4,inherentposs,NP1Adj,0.71,ambi,pl,1,0,las campanas azules,de las bicicletas,azules,bicicletas,Tenemos que pintar las campanas azules de las bicicletas que MASKTOKEN ayer.,Tenemos que pintar las campanas azules de las bicicletas que,$ES_PL,Tenemos que pintar las campanas azules de las bicicletas que,0.39320861316663525,0.006769370415348461,0.010226755527680466,0.32393205660957847,0.317315486853488
7,Spanish,B4,inherentposs,NP1Adj,0.71,low,pl,1,0,la campana azul,de las bicicletas,azul,bicicletas,Tenemos que pintar la campana azul de las bicicletas que MASKTOKEN ayer.,Tenemos que pintar la campana azul de las bicicletas que,$ES_PL,Tenemos que pintar la campana azul de las bicicletas que,0.3605439619315547,0.0036140969041977,0.005672851358723502,0.2577450065333551,0.2632549610769672
7,Spanish,B4,inherentposs,NP1Adj,0.71,high,pl,1,0,las campanas azules,de la bicicleta,azules,bicicleta,Tenemos que pintar las campanas azules de la bicicleta que MASKTOKEN ayer.,Tenemos que pintar las campanas azules de la bicicleta que,$ES_PL,Tenemos que pintar las campanas azules de la bicicleta que,0.2674621819465983,0.021416497744615293,0.010345232383224247,0.25964513066662676,0.1996910214456875
7,Spanish,B4,inherentposs,NP2Adj,0.71,ambi,sg,1,0,la campana,de la bicicleta azul,campana,azul,Tenemos que pintar la campana de la bicicleta azul que MASKTOKEN ayer.,Tenemos que pintar la campana de la bicicleta azul que,$ES_SG,Tenemos que pintar la campana de la bicicleta azul que,0.4108817386075998,0.048334387841502124,0.03133250782378716,0.4182419045620236,0.3952853208400029
7,Spanish,B4,inherentposs,NP2Adj,0.71,low,sg,1,0,las campanas,de la bicicleta azul,campanas,azul,Tenemos que pintar las campanas de la bicicleta azul que MASKTOKEN ayer.,Tenemos que pintar las campanas de la bicicleta azul que,$ES_SG,Tenemos que pintar las campanas de la bicicleta azul que,0.20797082275720413,0.0474378348283242,0.03193115100292787,0.13610799642049187,0.20100457257728976
7,Spanish,B4,inherentposs,NP2Adj,0.71,high,sg,1,0,la campana,de las bicicletas azules,campana,azules,Tenemos que pintar la campana de las bicicletas azules que MASKTOKEN ayer.,Tenemos que pintar la campana de las bicicletas azules que,$ES_SG,Tenemos que pintar la campana de las bicicletas azules que,0.13115233601888576,0.04375415235812774,0.04712761502167462,0.18204877161167587,0.1658398909709149
7,Spanish,B4,inherentposs,NP2Adj,0.71,ambi,pl,1,0,las campanas,de las bicicletas azules,campanas,azules,Tenemos que pintar las campanas de las bicicletas azules que MASKTOKEN ayer.,Tenemos que pintar las campanas de las bicicletas azules que,$ES_PL,Tenemos que pintar las campanas de las bicicletas azules que,0.42059697940739227,0.010726081770563223,0.021031218370725857,0.34825943856799313,0.2890622581955995
7,Spanish,B4,inherentposs,NP2Adj,0.71,low,pl,1,0,la campana,de las bicicletas azules,campana,azules,Tenemos que pintar la campana de las bicicletas azules que MASKTOKEN ayer.,Tenemos que pintar la campana de las bicicletas azules que,$ES_PL,Tenemos que pintar la campana de las bicicletas azules que,0.29866835587949936,0.008958073162789848,0.01956559722340606,0.25037305393072984,0.1765230126733286
7,Spanish,B4,inherentposs,NP2Adj,0.71,high,pl,1,0,las campanas,de la bicicleta azul,campanas,azul,Tenemos que pintar las campanas de la bicicleta azul que MASKTOKEN ayer.,Tenemos que pintar las campanas de la bicicleta azul que,$ES_PL,Tenemos que pintar las campanas de la bicicleta azul que,0.24981860964388147,0.02966909523711725,0.010979624041416614,0.3005052272945363,0.15306070319059017
8,Spanish,B4,inherentposs,noAdj,0.31,ambi,sg,0,0,la etiqueta,de la botella,etiqueta,botella,En la reunión nos mostraron la etiqueta de la botella que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta de la botella que,$ES_SG,En la reunión nos mostraron la etiqueta de la botella que,0.28526252605689706,0.05600475692833168,0.05850940872702407,0.30077074479788735,0.288942466059666
8,Spanish,B4,inherentposs,noAdj,0.31,low,sg,0,0,las etiquetas,de la botella,etiquetas,botella,En la reunión nos mostraron las etiquetas de la botella que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas de la botella que,$ES_SG,En la reunión nos mostraron las etiquetas de la botella que,0.12991489812056045,0.08737751714975037,0.08370125252813837,0.13031918502997542,0.1630934374717583
8,Spanish,B4,inherentposs,noAdj,0.31,high,sg,0,0,la etiqueta,de las botellas,etiqueta,botellas,En la reunión nos mostraron la etiqueta de las botellas que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta de las botellas que,$ES_SG,En la reunión nos mostraron la etiqueta de las botellas que,0.04380413253305093,0.02467117975613764,0.03982239148257827,0.07887493632890141,0.07693592199748878
8,Spanish,B4,inherentposs,noAdj,0.31,ambi,pl,0,0,las etiquetas,de las botellas,etiquetas,botellas,En la reunión nos mostraron las etiquetas de las botellas que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas de las botellas que,$ES_PL,En la reunión nos mostraron las etiquetas de las botellas que,0.30281611850040235,0.010711112937092024,0.010933115404244964,0.23283634256182495,0.2751221739183052
8,Spanish,B4,inherentposs,noAdj,0.31,low,pl,0,0,la etiqueta,de las botellas,etiqueta,botellas,En la reunión nos mostraron la etiqueta de las botellas que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta de las botellas que,$ES_PL,En la reunión nos mostraron la etiqueta de las botellas que,0.3302696615838556,0.00890470975607513,0.011763019371486272,0.2303328165847347,0.2370766893204177
8,Spanish,B4,inherentposs,noAdj,0.31,high,pl,0,0,las etiquetas,de la botella,etiquetas,botella,En la reunión nos mostraron las etiquetas de la botella que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas de la botella que,$ES_PL,En la reunión nos mostraron las etiquetas de la botella que,0.17492679476663398,0.026319269026778058,0.0339404376911419,0.1857311329966933,0.19366545673454993
8,Spanish,B4,inherentposs,NP1Adj,0.31,ambi,sg,0,0,la etiqueta nueva,de la botella,nueva,botella,En la reunión nos mostraron la etiqueta nueva de la botella que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta nueva de la botella que,$ES_SG,En la reunión nos mostraron la etiqueta nueva de la botella que,0.2750811166312701,0.051186078168666715,0.056822143293909604,0.28316248913171194,0.2682178680131244
8,Spanish,B4,inherentposs,NP1Adj,0.31,low,sg,0,0,las etiquetas nuevas,de la botella,nuevas,botella,En la reunión nos mostraron las etiquetas nuevas de la botella que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas nuevas de la botella que,$ES_SG,En la reunión nos mostraron las etiquetas nuevas de la botella que,0.14078211232768467,0.0689217637393511,0.09281202666994695,0.12416525478624862,0.17032798986926423
8,Spanish,B4,inherentposs,NP1Adj,0.31,high,sg,0,0,la etiqueta nueva,de las botellas,nueva,botellas,En la reunión nos mostraron la etiqueta nueva de las botellas que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta nueva de las botellas que,$ES_SG,En la reunión nos mostraron la etiqueta nueva de las botellas que,0.04787056034923509,0.028247711859045177,0.03598219121413315,0.08623731301318571,0.08049637062106285
8,Spanish,B4,inherentposs,NP1Adj,0.31,ambi,pl,0,0,las etiquetas nuevas,de las botellas,nuevas,botellas,En la reunión nos mostraron las etiquetas nuevas de las botellas que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas nuevas de las botellas que,$ES_PL,En la reunión nos mostraron las etiquetas nuevas de las botellas que,0.2809013496001569,0.009234857354455478,0.011307632880861257,0.24112715522363715,0.27806568008907107
