item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_prob
6,English,B4,inherentposs,noAdj,0.82,low,pl,0,0,the cover,of the pots,cover,pots,Silvia didn’t find the cover of the pots that MASKTOKEN just cleaned.,Silvia didn’t find the cover of the pots that,$PL,Silvia didn’t find the cover of the pots that,0.38181559250484787,0.2965453560722171,0.23814596181090764,0.26213605697865816,0.2582669721480906,0.34252788750660734,0.2547939078831485,0.31037816055752465,0.2778825927091404,0.32608647670408075,0.3428870832900506,0.24292158586935386,0.3894515000289971,0.2843891328649075,0.2940535985022237,0.2688628649563931,0.21852546947078366,0.3255009293013629,0.27620771925067533,0.31829232217203796,0.27348161896581047,0.30853431471327486,0.2726488224643546,0.2882620036178487,0.36034145682582874
6,English,B4,inherentposs,noAdj,0.82,high,pl,0,0,the covers,of the pot,covers,pot,Silvia didn’t find the covers of the pot that MASKTOKEN just cleaned.,Silvia didn’t find the covers of the pot that,$PL,Silvia didn’t find the covers of the pot that,0.21075976717383327,0.19628026145390187,0.09975905088862191,0.18755501639105887,0.09057550274189419,0.21324183174453282,0.19902424494723636,0.15359897031938985,0.2345158329795609,0.11419461300294387,0.14215281913300615,0.19829176375147028,0.1692907147048146,0.13059655495681355,0.18994593677108185,0.1864144112860977,0.1120493007140908,0.1629353695966671,0.2817879173722577,0.18541631585902962,0.226413362515558,0.12919635573740607,0.1698555854538668,0.18432743498058812,0.2162464420960255
6,English,B4,inherentposs,NP1Adj,0.82,ambi,sg,0,0,the old cover,of the pot,cover,pot,Silvia didn’t find the old cover of the pot that MASKTOKEN just cleaned.,Silvia didn’t find the old cover of the pot that,$SG,Silvia didn’t find the old cover of the pot that,0.3336231865924244,0.38348534701177606,0.3160727243027157,0.23460449925284887,0.43188874209745176,0.34348643873054385,0.40650859217238455,0.4162479878047627,0.3759364421507092,0.36841137282630765,0.3242916901533279,0.4005594434063049,0.4690139870382364,0.3591921251078478,0.28738642946027415,0.27693517113738775,0.2793905223179003,0.41632619519073266,0.44244080286557974,0.3722723342268406,0.33815199352685177,0.3252238070301434,0.34152741119607555,0.3505861520008926,0.4404024782563769
6,English,B4,inherentposs,NP1Adj,0.82,low,sg,0,0,the old covers,of the pot,covers,pot,Silvia didn’t find the old covers of the pot that MASKTOKEN just cleaned.,Silvia didn’t find the old covers of the pot that,$SG,Silvia didn’t find the old covers of the pot that,0.16748308879064666,0.162876487622317,0.40103235411923777,0.12966564723395102,0.31281690753908986,0.15688983816324154,0.2077604827604258,0.2649526084209697,0.14385085524067698,0.2650971887174993,0.20618112229670693,0.1402135455402025,0.22852936285265812,0.1479471139911368,0.14594348291237225,0.12685212546865277,0.17159667040436233,0.28186697534443184,0.21548224191617127,0.19298166311294374,0.12782803992295477,0.24338706555160883,0.19085559677736086,0.10414307761958597,0.20246161529078321
6,English,B4,inherentposs,NP1Adj,0.82,high,sg,0,0,the old cover,of the pots,cover,pots,Silvia didn’t find the old cover of the pots that MASKTOKEN just cleaned.,Silvia didn’t find the old cover of the pots that,$SG,Silvia didn’t find the old cover of the pots that,0.09781178962470971,0.07012804965787955,0.07731636987883217,0.061147886265521034,0.09077910177019666,0.04439870466349838,0.14702889784101414,0.08290353162837416,0.07725435398288916,0.06638955363401289,0.03921226405956113,0.14186615159036897,0.08456248818514744,0.11652161807112371,0.04535826453096359,0.06669396139027417,0.0702608475887434,0.09057971649308794,0.07755347912026433,0.06876682095393027,0.09627849381048215,0.055407727299177534,0.07740614073402163,0.0823943794775035,0.08277263291480796
6,English,B4,inherentposs,NP1Adj,0.82,ambi,pl,0,0,the old covers,of the pots,covers,pots,Silvia didn’t find the old covers of the pots that MASKTOKEN just cleaned.,Silvia didn’t find the old covers of the pots that,$PL,Silvia didn’t find the old covers of the pots that,0.4224353311665494,0.3964038921948667,0.44910326808358825,0.3303114807843368,0.409974928167808,0.4173472358932617,0.42485402399417005,0.392392397038261,0.44008662782387376,0.4758420074470795,0.44256201010026697,0.4221747987603628,0.5237250973142551,0.49902556528121345,0.39329617792981963,0.3530848547576295,0.3241896771038313,0.4914316240464416,0.4460065577816925,0.37812030304990074,0.38458833565849204,0.40952212342512073,0.33274438796251715,0.4332920073098627,0.48944016935023527
6,English,B4,inherentposs,NP1Adj,0.82,low,pl,0,0,the old cover,of the pots,cover,pots,Silvia didn’t find the old cover of the pots that MASKTOKEN just cleaned.,Silvia didn’t find the old cover of the pots that,$PL,Silvia didn’t find the old cover of the pots that,0.3858921832068134,0.29514667272323436,0.25003898746910735,0.2547968209659146,0.27200635224905656,0.3150702472459237,0.25871049947916713,0.27183414122373684,0.27582136639450994,0.3055542470722088,0.33995813833725164,0.21894811515499413,0.3746560847421989,0.24323082539159557,0.27732611898937165,0.2416775695651423,0.22575082284565084,0.3247329876354641,0.2862088196083774,0.2741741035878711,0.27993133318463137,0.33099443606492507,0.2500771214617039,0.2637884744868888,0.33946482755223073
6,English,B4,inherentposs,NP1Adj,0.82,high,pl,0,0,the old covers,of the pot,covers,pot,Silvia didn’t find the old covers of the pot that MASKTOKEN just cleaned.,Silvia didn’t find the old covers of the pot that,$PL,Silvia didn’t find the old covers of the pot that,0.2013286421690097,0.17101782575289626,0.08989323892308754,0.18515119132619873,0.0933075112482582,0.2308513781000201,0.18046079263794912,0.14129675164003785,0.18894583321328184,0.11491306800785672,0.15697214629191336,0.2483710618795385,0.22415813309013544,0.154344349348559,0.14201455214722714,0.16365814745220497,0.12874554061542653,0.15638773764042924,0.20704203487947126,0.1691204868843741,0.22340643159061102,0.12887203507122535,0.12491996173982045,0.21116633033013166,0.2173851189231648
6,English,B4,inherentposs,NP2Adj,0.82,ambi,sg,0,0,the cover,of the old pot,cover,pot,Silvia didn’t find the cover of the old pot that MASKTOKEN just cleaned.,Silvia didn’t find the cover of the old pot that,$SG,Silvia didn’t find the cover of the old pot that,0.32660149892602997,0.350764454900103,0.30197837327276567,0.22492444602607087,0.4406895592278537,0.32001036646102676,0.40957147835317853,0.44381438593083367,0.3630927810410647,0.3891307031468316,0.28969452004801344,0.43191579989010975,0.47909775380824104,0.33982704423290855,0.33755718535297596,0.31503464142835336,0.36239408571617293,0.43784299062740484,0.4340985940564588,0.29987871393241683,0.37031366795321485,0.37707823969757825,0.34237977705917544,0.3321438618518302,0.4612176940461117
6,English,B4,inherentposs,NP2Adj,0.82,low,sg,0,0,the covers,of the old pot,covers,pot,Silvia didn’t find the covers of the old pot that MASKTOKEN just cleaned.,Silvia didn’t find the covers of the old pot that,$SG,Silvia didn’t find the covers of the old pot that,0.1894113540337372,0.1437507634314934,0.37544232148810686,0.11978067237258294,0.3157260144500489,0.17594269437881138,0.21900651884625777,0.278542090113282,0.1306168642645389,0.3009449316795729,0.20374673708101376,0.24488830212280988,0.2975991362835284,0.1535507890976504,0.10902657930991566,0.15880186559918208,0.21969914602400387,0.2961505493608385,0.13034891314213803,0.1289189397984245,0.14588825736339217,0.22301004858088547,0.16889037686919295,0.14652061488766321,0.2646961315013625
6,English,B4,inherentposs,NP2Adj,0.82,high,sg,0,0,the cover,of the old pots,cover,pots,Silvia didn’t find the cover of the old pots that MASKTOKEN just cleaned.,Silvia didn’t find the cover of the old pots that,$SG,Silvia didn’t find the cover of the old pots that,0.0912745254945646,0.08422888387238503,0.07479224928906625,0.0630027069648964,0.114135227368664,0.03788334284848993,0.1423544955315581,0.09338837760703811,0.06623455130327116,0.07327055821735673,0.03738631867952691,0.12642919484274984,0.07504825456100672,0.0784476768226785,0.04203919214124063,0.07397714826236856,0.06197770223454313,0.09084106346832943,0.09227996111222359,0.05063779296614479,0.09075471276244729,0.07527454515590426,0.07718852437506385,0.06375169369006173,0.08012043844799432
6,English,B4,inherentposs,NP2Adj,0.82,ambi,pl,0,0,the covers,of the old pots,covers,pots,Silvia didn’t find the covers of the old pots that MASKTOKEN just cleaned.,Silvia didn’t find the covers of the old pots that,$PL,Silvia didn’t find the covers of the old pots that,0.4603292243238464,0.39746034457103363,0.3872610996689776,0.30911474648159754,0.41554379823829724,0.40917359776053,0.43206186330827556,0.37866944336192176,0.48898445775066435,0.4745811663731434,0.4511862573972758,0.4103808334932779,0.522033309095395,0.43523083728946865,0.3972890214258342,0.3896068044348042,0.3262720458497945,0.49872581954637596,0.4546114841281126,0.3897193018562355,0.42397811551458986,0.416049372036035,0.29609208935599796,0.4254785699102914,0.4984072379498343
6,English,B4,inherentposs,NP2Adj,0.82,low,pl,0,0,the cover,of the old pots,cover,pots,Silvia didn’t find the cover of the old pots that MASKTOKEN just cleaned.,Silvia didn’t find the cover of the old pots that,$PL,Silvia didn’t find the cover of the old pots that,0.3883432354868921,0.2440431126891518,0.19821059470075753,0.25493765865714835,0.2575066444971461,0.35610747907865914,0.2493320227122986,0.27062178354005795,0.2999574819240145,0.29611935033523906,0.3565824526399828,0.2824433085511302,0.41473119839680095,0.3017292002730336,0.2848007417562215,0.2588592606055724,0.24160670531210826,0.34526082976594097,0.2781326379674427,0.30266186811999596,0.2998933840841964,0.3021140714408874,0.24248386204606476,0.29726589482156207,0.3645094040754344
6,English,B4,inherentposs,NP2Adj,0.82,high,pl,0,0,the covers,of the old pot,covers,pot,Silvia didn’t find the covers of the old pot that MASKTOKEN just cleaned.,Silvia didn’t find the covers of the old pot that,$PL,Silvia didn’t find the covers of the old pot that,0.18720695096934037,0.17853667813949592,0.08574270198057476,0.18752248159293572,0.08089165159347855,0.18135706440326516,0.1757627166497686,0.1323163769891167,0.21106271459034076,0.10392271941531384,0.12410006115314154,0.1540150861785179,0.14582351404359173,0.1413520276305853,0.17920388815874588,0.19217338761949598,0.12331326082534844,0.15015207439031286,0.2810396636320913,0.155895332203265,0.22697858074174349,0.1271963728565506,0.15933520359467224,0.14181995809865988,0.20907281405176548
7,English,B4,inherentposs,noAdj,0.7,ambi,sg,1,0,the bar,of the bicycle,bar,bicycle,We have to paint the bar of the bicycle that MASKTOKEN fixed yesterday.,We have to paint the bar of the bicycle that,$SG,We have to paint the bar of the bicycle that,0.26806918388886913,0.2469599948982557,0.3182467434088725,0.24791856217204522,0.34997608035675043,0.30789911692496474,0.3270956344277618,0.2877747630407228,0.33526973907963864,0.31609823454379615,0.36917334176684413,0.22579621991344112,0.35982339414245956,0.3236121224882247,0.35983406511287974,0.28475625055309495,0.3049939904933767,0.39387291494652743,0.32332371669364246,0.30603571295015364,0.3311913021514137,0.3852767035589242,0.29890348375060505,0.35461151799194157,0.4084094046247113
7,English,B4,inherentposs,noAdj,0.7,low,sg,1,0,the bars,of the bicycle,bars,bicycle,We have to paint the bars of the bicycle that MASKTOKEN fixed yesterday.,We have to paint the bars of the bicycle that,$SG,We have to paint the bars of the bicycle that,0.140155337505262,0.22865649180175485,0.236650064352121,0.13491283135864873,0.2742288258654675,0.1417683732086399,0.23656211588540543,0.21161001290101922,0.21812189646984237,0.2519990744739813,0.32061968033032784,0.16136033221362567,0.25602985855065796,0.19954818679071096,0.29016674815393095,0.18910445302161882,0.18691244386924488,0.3174336843702896,0.1126860015499247,0.22048493018421844,0.12001673030858662,0.27740275154346694,0.21182181582951198,0.18014639062695603,0.27461322144651845
7,English,B4,inherentposs,noAdj,0.7,high,sg,1,0,the bar,of the bicycles,bar,bicycles,We have to paint the bar of the bicycles that MASKTOKEN fixed yesterday.,We have to paint the bar of the bicycles that,$SG,We have to paint the bar of the bicycles that,0.03311654973413347,0.04062115286815349,0.045085810454651654,0.05853113178951075,0.054912721739440506,0.04913133698222172,0.05613041941072794,0.05470210566985756,0.06271017329722284,0.030030196085502503,0.030323196738437197,0.08493755365280364,0.06555382651512076,0.08777317005869989,0.07415489364420047,0.06296255030423925,0.062085961108055976,0.10415450125092462,0.030419127039396088,0.04276687567316628,0.07597783686470905,0.052728958282883376,0.06719197805686683,0.0650249427192433,0.06707088466428868
7,English,B4,inherentposs,noAdj,0.7,ambi,pl,1,0,the bars,of the bicycles,bars,bicycles,We have to paint the bars of the bicycles that MASKTOKEN fixed yesterday.,We have to paint the bars of the bicycles that,$PL,We have to paint the bars of the bicycles that,0.5307971007804078,0.48565063987280865,0.5009282278188243,0.4480521800823194,0.46576744372095913,0.48110106763054894,0.5188354207369512,0.4488176473613166,0.42815007219177126,0.5273902437989078,0.48426330566232423,0.4480872844205308,0.5888456295822024,0.486340431685079,0.45953095676069466,0.4003596789453674,0.5059840762492263,0.5241720430234302,0.5217180676938733,0.4982465355698267,0.47422352057779094,0.4417283400266676,0.4084058909410686,0.529131986534054,0.5629421153269618
7,English,B4,inherentposs,noAdj,0.7,low,pl,1,0,the bar,of the bicycles,bar,bicycles,We have to paint the bar of the bicycles that MASKTOKEN fixed yesterday.,We have to paint the bar of the bicycles that,$PL,We have to paint the bar of the bicycles that,0.5075269909202396,0.43446260601379194,0.46957506969400686,0.40150646317875527,0.45611201279075786,0.4122234906606188,0.42102815128368754,0.39941699243141215,0.32750874198196556,0.4760550844448481,0.43260170763069894,0.39605233839668585,0.4816358800991658,0.3259296990195075,0.34936814278381156,0.34286832027930814,0.45710513922382745,0.4310404136621919,0.47745205765983423,0.4049083922003369,0.380933849475511,0.4238854932718148,0.4068941601759093,0.4656470142293587,0.4942163419474497
7,English,B4,inherentposs,noAdj,0.7,high,pl,1,0,the bars,of the bicycle,bars,bicycle,We have to paint the bars of the bicycle that MASKTOKEN fixed yesterday.,We have to paint the bars of the bicycle that,$PL,We have to paint the bars of the bicycle that,0.3311928456033195,0.1773578349513123,0.19820235766785466,0.266166249364872,0.13678050500658134,0.3048130918182821,0.25518586198686766,0.205144469656112,0.1603115773600834,0.20314414620066756,0.1435183804915776,0.26639923874063953,0.13725007187423355,0.20158746769043034,0.17692268494151175,0.2250134519845357,0.2589443380396723,0.21736045914215296,0.30349521892808484,0.18350436123304803,0.31355719876719945,0.2258286718037219,0.23689890803276015,0.26569956743971224,0.25954264042610387
7,English,B4,inherentposs,NP1Adj,0.7,ambi,sg,1,0,the blue bar,of the bicycle,bar,bicycle,We have to paint the blue bar of the bicycle that MASKTOKEN fixed yesterday.,We have to paint the blue bar of the bicycle that,$SG,We have to paint the blue bar of the bicycle that,0.2306878635766516,0.23832871418355506,0.337641507450015,0.2679436988747699,0.3727506451345661,0.34920733645875046,0.31675751333236946,0.29365664272842906,0.3231176046258888,0.3342753343946363,0.3703606598523308,0.2438770517828246,0.37437616634067794,0.33067391332022567,0.38713703435613667,0.3170214484993883,0.3430812223183981,0.3888369535636853,0.32697674858316805,0.29562528703484947,0.33640944865694955,0.3997593609225065,0.3110932843294627,0.373702758969247,0.42449058547560004
7,English,B4,inherentposs,NP1Adj,0.7,low,sg,1,0,the blue bars,of the bicycle,bars,bicycle,We have to paint the blue bars of the bicycle that MASKTOKEN fixed yesterday.,We have to paint the blue bars of the bicycle that,$SG,We have to paint the blue bars of the bicycle that,0.1617423771902775,0.15604870676665694,0.2844925235768532,0.1445813208100799,0.27857087491885046,0.12467545278574743,0.3023578552924331,0.20502516180199137,0.22302353546265863,0.2780971759447155,0.3342935719618545,0.15851757775537223,0.21096392468695058,0.23107996627456906,0.2560066405178283,0.21334483315468722,0.22219689192444037,0.3293106589817274,0.12381654355642002,0.24408105327616703,0.12875268681977126,0.2774933320114661,0.24656061681895025,0.2076696485836722,0.2605542290609897
7,English,B4,inherentposs,NP1Adj,0.7,high,sg,1,0,the blue bar,of the bicycles,bar,bicycles,We have to paint the blue bar of the bicycles that MASKTOKEN fixed yesterday.,We have to paint the blue bar of the bicycles that,$SG,We have to paint the blue bar of the bicycles that,0.032455777677411035,0.04294269574096665,0.05064598686387445,0.06412514485767606,0.060717347694908774,0.05580886247789163,0.056109639500191655,0.05557274076158336,0.060813737542162016,0.03187328267307388,0.031303090480165885,0.0859770874169854,0.069067365215016,0.082237109358541,0.08573292440232017,0.07403859545544123,0.08464862683808771,0.11441155288584604,0.035472582433263344,0.03941797896855381,0.0792426117840801,0.06843821856826704,0.07494847282587891,0.08148909795895776,0.066817323292641
7,English,B4,inherentposs,NP1Adj,0.7,ambi,pl,1,0,the blue bars,of the bicycles,bars,bicycles,We have to paint the blue bars of the bicycles that MASKTOKEN fixed yesterday.,We have to paint the blue bars of the bicycles that,$PL,We have to paint the blue bars of the bicycles that,0.5105141472802837,0.46351837296428755,0.5193994330636587,0.44630501019737423,0.44925135369364355,0.506908537193528,0.46974093075885115,0.47890648904541777,0.4137535520122366,0.5168327397911057,0.4483317504343667,0.4673105078346609,0.6023779341262969,0.4745132966409038,0.437533119767064,0.38355073907628423,0.4815871157749658,0.49749121299879917,0.4966950870852411,0.49549874212137013,0.4821471937892241,0.42459529914046357,0.4067695439033798,0.5003924429497939,0.5802282789516786
7,English,B4,inherentposs,NP1Adj,0.7,low,pl,1,0,the blue bar,of the bicycles,bar,bicycles,We have to paint the blue bar of the bicycles that MASKTOKEN fixed yesterday.,We have to paint the blue bar of the bicycles that,$PL,We have to paint the blue bar of the bicycles that,0.5022396871801238,0.42822348929511733,0.4878581385217693,0.3971170026132249,0.4564337583904443,0.41739665115122904,0.44139979613125924,0.4326183931752041,0.3382161171368203,0.468475806515535,0.4165688991707892,0.3889667532450076,0.494731157374801,0.3300348013780532,0.3223479369206821,0.3338856483357766,0.41664142464068377,0.41339348360423145,0.45946445895873866,0.4243740756311958,0.39760288820897216,0.39391210335699256,0.39533563387236725,0.40172626320057603,0.49797179921384327
7,English,B4,inherentposs,NP1Adj,0.7,high,pl,1,0,the blue bars,of the bicycle,bars,bicycle,We have to paint the blue bars of the bicycle that MASKTOKEN fixed yesterday.,We have to paint the blue bars of the bicycle that,$PL,We have to paint the blue bars of the bicycle that,0.29953224516387866,0.2152101714544088,0.18980560952335068,0.2610503095070733,0.13217060578893758,0.3529802567229545,0.19087863357009116,0.23551752989961727,0.15896689748720405,0.1976808229867526,0.12453651303615576,0.27540126522478303,0.1694918391343494,0.18370654880804516,0.17498912295224933,0.19974986917626936,0.22023095733246834,0.19227945488690779,0.2881536772683142,0.17517625208536813,0.33184318605280794,0.2120920598275191,0.21294586783244895,0.22293516396141655,0.2751020998937239
7,English,B4,inherentposs,NP2Adj,0.7,ambi,sg,1,0,the bar,of the blue bicycle,bar,bicycle,We have to paint the bar of the blue bicycle that MASKTOKEN fixed yesterday.,We have to paint the bar of the blue bicycle that,$SG,We have to paint the bar of the blue bicycle that,0.30705697963790257,0.29686364065639825,0.3388800431614172,0.26500636857319426,0.36145354522755824,0.3344418622977088,0.36020825181029004,0.27345895413115073,0.3300046124989393,0.3050300055089412,0.3053036374855207,0.26397334004256123,0.3779922412724783,0.32381653455475856,0.3971942363437009,0.33984150000005275,0.36964671031189944,0.41038718404771757,0.29814059186833575,0.37027088686269316,0.3328487936699016,0.3593587954429216,0.3294348577197308,0.3763632977843048,0.43228320205677306
7,English,B4,inherentposs,NP2Adj,0.7,low,sg,1,0,the bars,of the blue bicycle,bars,bicycle,We have to paint the bars of the blue bicycle that MASKTOKEN fixed yesterday.,We have to paint the bars of the blue bicycle that,$SG,We have to paint the bars of the blue bicycle that,0.1865559452789718,0.25975588358740787,0.2541517569655305,0.14810885258521322,0.29848839102982794,0.2021737275245865,0.24321167169873448,0.23228913238531845,0.2330519673356619,0.19215632853794418,0.25062372946827693,0.2179213917814664,0.29136145912432454,0.20365258494317295,0.33410081084640275,0.21440815162467386,0.2539954658582326,0.31714082987868686,0.11240114437309323,0.28150110886012314,0.12280952681422974,0.2680586079978813,0.21499891576528718,0.24688462174547388,0.2833495905506176
7,English,B4,inherentposs,NP2Adj,0.7,high,sg,1,0,the bar,of the blue bicycles,bar,bicycles,We have to paint the bar of the blue bicycles that MASKTOKEN fixed yesterday.,We have to paint the bar of the blue bicycles that,$SG,We have to paint the bar of the blue bicycles that,0.027061562248492876,0.041548413241197846,0.0462734242964169,0.06977045279842597,0.06574615970926878,0.048135544728570956,0.07586986294418097,0.05405521118234802,0.05242937983955187,0.030136892271277915,0.03542584812982863,0.06569629227534968,0.05186778133182912,0.07817145270063719,0.06183773738627352,0.06712038389476405,0.050410643629593466,0.12410890294265897,0.04293501379267628,0.04602517260519301,0.07767469970444552,0.04757219961676373,0.07182385388335977,0.06037371183841689,0.04556396099054183
7,English,B4,inherentposs,NP2Adj,0.7,ambi,pl,1,0,the bars,of the blue bicycles,bars,bicycles,We have to paint the bars of the blue bicycles that MASKTOKEN fixed yesterday.,We have to paint the bars of the blue bicycles that,$PL,We have to paint the bars of the blue bicycles that,0.5211026155974237,0.47603518924652377,0.46349725009329745,0.38089495774014637,0.45825760503962254,0.5018208627259959,0.50107311897154,0.47881330274703515,0.4732949117669918,0.5218993743590277,0.43789891989047725,0.49964902872059724,0.5924588329201033,0.43969771305443217,0.460786650602401,0.39287939954352424,0.46964460484846615,0.48405439268533357,0.49388898959714345,0.4939233908281935,0.47792790290666076,0.4902346387596719,0.33424032351670263,0.5158127817112037,0.5981391020378051
7,English,B4,inherentposs,NP2Adj,0.7,low,pl,1,0,the bar,of the blue bicycles,bar,bicycles,We have to paint the bar of the blue bicycles that MASKTOKEN fixed yesterday.,We have to paint the bar of the blue bicycles that,$PL,We have to paint the bar of the blue bicycles that,0.4954367558793713,0.4237006232246756,0.42897446616444945,0.3626357537662983,0.44795505040610095,0.46412198208457767,0.4178089850396134,0.42674235912217284,0.39161334820846605,0.4700735827558944,0.3826831434166298,0.4532842288670622,0.49678324268652574,0.3142298268239454,0.35921035041256033,0.3225299618620241,0.44758827143269997,0.40583518928243123,0.4390846727148512,0.4100541157762514,0.37110636953428866,0.4690061678275015,0.34053337653753246,0.46385762202708314,0.5389544859629378
7,English,B4,inherentposs,NP2Adj,0.7,high,pl,1,0,the bars,of the blue bicycle,bars,bicycle,We have to paint the bars of the blue bicycle that MASKTOKEN fixed yesterday.,We have to paint the bars of the blue bicycle that,$PL,We have to paint the bars of the blue bicycle that,0.27808158406179917,0.1718023816838894,0.19661324981809258,0.2584770189470227,0.13425328743612575,0.2381579370992739,0.25844747518565825,0.2152608498577564,0.1486313015999272,0.25047843347177867,0.14939713451284398,0.2493181228598189,0.13391509120625678,0.14773453639170242,0.1601671006255838,0.20060000112115617,0.20537448756451937,0.22077515343132248,0.2562792523641164,0.17075733850460395,0.3197427637357322,0.21133939519290657,0.2370113119366941,0.2039150320313734,0.2577835437521676
8,English,B4,inherentposs,noAdj,0.25,ambi,sg,0,0,the label,of the bottle,label,bottle,In the meeting they showed us the label of the bottle that MASKTOKEN designed by the artist.,In the meeting they showed us the label of the bottle that,$SG,In the meeting they showed us the label of the bottle that,0.17861939269447547,0.19062185119419084,0.18733864097340813,0.16295112929241284,0.14119784396892676,0.18171536918133313,0.18329580378508759,0.13773168847223616,0.22485667333757764,0.1713027590827778,0.11912031035453907,0.1236650868960325,0.26059270491519815,0.190951025795016,0.1302802917008492,0.12046997030600437,0.16189632340640614,0.18234288972661794,0.05474659732005449,0.12735231344252185,0.16119676711682018,0.16740586908583666,0.1808370218824642,0.16312038358076109,0.15089951719009775
8,English,B4,inherentposs,noAdj,0.25,low,sg,0,0,the labels,of the bottle,labels,bottle,In the meeting they showed us the labels of the bottle that MASKTOKEN designed by the artist.,In the meeting they showed us the labels of the bottle that,$SG,In the meeting they showed us the labels of the bottle that,0.07784071209112042,0.08364554817320347,0.11933960989670922,0.10228735823092983,0.09938492068240734,0.06093288765163152,0.11132077877798707,0.10209017652911712,0.09403264466391548,0.09746575234953525,0.0814605163596056,0.0669837577948087,0.1271328940681542,0.0770373912641702,0.05671737712357583,0.07809109630363054,0.09533597608520061,0.11293383515798183,0.026463054890100146,0.0696414702251289,0.0769039508580569,0.10321235491343472,0.07239561586927223,0.06052838490781198,0.08693858495791318
8,English,B4,inherentposs,noAdj,0.25,high,sg,0,0,the label,of the bottles,label,bottles,In the meeting they showed us the label of the bottles that MASKTOKEN designed by the artist.,In the meeting they showed us the label of the bottles that,$SG,In the meeting they showed us the label of the bottles that,0.05648852635940216,0.02909978181891404,0.05637683127245552,0.054292705854733114,0.03120429812724801,0.043906542654628566,0.06194067771237144,0.0355856703093842,0.037935014479399065,0.03411901294797204,0.022836759042102805,0.02444418820237182,0.04955134781825343,0.04325804158060009,0.038097311551110735,0.03579903313536548,0.030361087863493452,0.033233371414815416,0.024466380416050093,0.04275288877152228,0.06343079427759335,0.03175427539081532,0.035213898799254295,0.06454236258062096,0.042794012045217045
8,English,B4,inherentposs,noAdj,0.25,ambi,pl,0,0,the labels,of the bottles,labels,bottles,In the meeting they showed us the labels of the bottles that MASKTOKEN designed by the artist.,In the meeting they showed us the labels of the bottles that,$PL,In the meeting they showed us the labels of the bottles that,0.25757635469016904,0.29372519370287264,0.2517408159110097,0.2696395132492313,0.2880687986464876,0.28217212146416326,0.33991171556968425,0.2760744513915263,0.31997825500153887,0.26883349407967483,0.26820788340116763,0.25216680364680144,0.3326859324229865,0.32088635946065036,0.2623147627545528,0.259329055428676,0.32167821077836223,0.32316579528311706,0.20900664342856778,0.20108376663119998,0.17768312330347413,0.27018604901433196,0.15832231752767,0.2715289055688501,0.2691927293723424
