item,exp,cond,contrast,matrix,embedded,pronoun,N1,N2,N1_gender,N2_gender,mask_sents,auto_sents,target,sent,/data/bert-base-uncased_surp,/data/roberta-base_surp
31,1,Common Nouns,Match_Match,Match,Match,him,man,store owner,m,m,the man thought that the store owner should thank MASKTOKEN openly for helping to make the necessary changes and cutbacks.,the man thought that the store owner should thank,him,the man thought that the store owner should thank MASKTOKEN openly for helping to make the necessary changes and cutbacks.,0.2464779168367386,0.6790147423744202
31,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,boutique owner,m,f,the man thought that the boutique owner should thank MASKTOKEN openly for helping to make the necessary changes and cutbacks.,the man thought that the boutique owner should thank,him,the man thought that the boutique owner should thank MASKTOKEN openly for helping to make the necessary changes and cutbacks.,0.4278758466243744,0.5680791735649109
31,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,store owner,f,m,the woman thought that the store owner should thank MASKTOKEN openly for helping to make the necessary changes and cutbacks.,the woman thought that the store owner should thank,him,the woman thought that the store owner should thank MASKTOKEN openly for helping to make the necessary changes and cutbacks.,4.299208641052246,3.030341863632202
31,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,boutique owner,f,f,the woman thought that the boutique owner should thank MASKTOKEN openly for helping to make the necessary changes and cutbacks.,the woman thought that the boutique owner should thank,him,the woman thought that the boutique owner should thank MASKTOKEN openly for helping to make the necessary changes and cutbacks.,4.960693836212158,2.2218141555786133
31,1,Common Nouns,Match_Match,Match,Match,his,man,store owner,m,m,the man thought that the store owner should thank MASKTOKEN boss openly for helping to make the necessary changes and cutbacks.,the man thought that the store owner should thank,his,the man thought that the store owner should thank MASKTOKEN boss openly for helping to make the necessary changes and cutbacks.,0.20480334758758545,0.6154520511627197
31,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,boutique owner,m,f,the man thought that the boutique owner should thank MASKTOKEN boss openly for helping to make the necessary changes and cutbacks.,the man thought that the boutique owner should thank,his,the man thought that the boutique owner should thank MASKTOKEN boss openly for helping to make the necessary changes and cutbacks.,0.3674700856208801,0.6692420840263367
31,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,store owner,f,m,the woman thought that the store owner should thank MASKTOKEN boss openly for helping to make the necessary changes and cutbacks.,the woman thought that the store owner should thank,his,the woman thought that the store owner should thank MASKTOKEN boss openly for helping to make the necessary changes and cutbacks.,4.842473983764648,1.2217535972595215
31,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,boutique owner,f,f,the woman thought that the boutique owner should thank MASKTOKEN boss openly for helping to make the necessary changes and cutbacks.,the woman thought that the boutique owner should thank,his,the woman thought that the boutique owner should thank MASKTOKEN boss openly for helping to make the necessary changes and cutbacks.,6.205194473266602,1.5459626913070679
32,1,Common Nouns,Match_Match,Match,Match,him,man,priest,m,m,the man suspected that the priest would doubt MASKTOKEN privately while defending the church publicly.,the man suspected that the priest would doubt,him,the man suspected that the priest would doubt MASKTOKEN privately while defending the church publicly.,0.42514634132385254,0.986590564250946
32,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,nun,m,f,the man suspected that the nun would doubt MASKTOKEN privately while defending the church publicly.,the man suspected that the nun would doubt,him,the man suspected that the nun would doubt MASKTOKEN privately while defending the church publicly.,0.6063624620437622,0.4001660943031311
32,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,priest,f,m,the woman suspected that the priest would doubt MASKTOKEN privately while defending the church publicly.,the woman suspected that the priest would doubt,him,the woman suspected that the priest would doubt MASKTOKEN privately while defending the church publicly.,4.791064262390137,7.824142932891846
32,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,nun,f,f,the woman suspected that the nun would doubt MASKTOKEN privately while defending the church publicly.,the woman suspected that the nun would doubt,him,the woman suspected that the nun would doubt MASKTOKEN privately while defending the church publicly.,5.042846202850342,3.0567290782928467
32,1,Common Nouns,Match_Match,Match,Match,his,man,priest,m,m,the man suspected that the priest would doubt MASKTOKEN beliefs privately while defending the church publicly.,the man suspected that the priest would doubt,his,the man suspected that the priest would doubt MASKTOKEN beliefs privately while defending the church publicly.,0.06447405368089676,0.07391338050365448
32,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,nun,m,f,the man suspected that the nun would doubt MASKTOKEN beliefs privately while defending the church publicly.,the man suspected that the nun would doubt,his,the man suspected that the nun would doubt MASKTOKEN beliefs privately while defending the church publicly.,1.604093313217163,1.2711185216903687
32,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,priest,f,m,the woman suspected that the priest would doubt MASKTOKEN beliefs privately while defending the church publicly.,the woman suspected that the priest would doubt,his,the woman suspected that the priest would doubt MASKTOKEN beliefs privately while defending the church publicly.,2.7784323692321777,2.078098773956299
32,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,nun,f,f,the woman suspected that the nun would doubt MASKTOKEN beliefs privately while defending the church publicly.,the woman suspected that the nun would doubt,his,the woman suspected that the nun would doubt MASKTOKEN beliefs privately while defending the church publicly.,7.294009208679199,4.7260284423828125
33,1,Common Nouns,Match_Match,Match,Match,him,man,soldier,m,m,the man hoped that the soldier could trust MASKTOKEN completely for survival in the ever worsening situation.,the man hoped that the soldier could trust,him,the man hoped that the soldier could trust MASKTOKEN completely for survival in the ever worsening situation.,0.07924940437078476,0.025470281019806862
33,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,nurse,m,f,the man hoped that the nurse could trust MASKTOKEN completely for survival in the ever worsening situation.,the man hoped that the nurse could trust,him,the man hoped that the nurse could trust MASKTOKEN completely for survival in the ever worsening situation.,0.05711900070309639,0.03703109547495842
33,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,soldier,f,m,the woman hoped that the soldier could trust MASKTOKEN completely for survival in the ever worsening situation.,the woman hoped that the soldier could trust,him,the woman hoped that the soldier could trust MASKTOKEN completely for survival in the ever worsening situation.,5.712268829345703,5.337131500244141
33,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,nurse,f,f,the woman hoped that the nurse could trust MASKTOKEN completely for survival in the ever worsening situation.,the woman hoped that the nurse could trust,him,the woman hoped that the nurse could trust MASKTOKEN completely for survival in the ever worsening situation.,8.375836372375488,4.148722171783447
33,1,Common Nouns,Match_Match,Match,Match,his,man,soldier,m,m,the man hoped that the soldier could trust MASKTOKEN process completely for survival in the ever worsening situation.,the man hoped that the soldier could trust,his,the man hoped that the soldier could trust MASKTOKEN process completely for survival in the ever worsening situation.,3.0216686725616455,5.3364787101745605
33,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,nurse,m,f,the man hoped that the nurse could trust MASKTOKEN process completely for survival in the ever worsening situation.,the man hoped that the nurse could trust,his,the man hoped that the nurse could trust MASKTOKEN process completely for survival in the ever worsening situation.,2.743434429168701,5.3461713790893555
33,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,soldier,f,m,the woman hoped that the soldier could trust MASKTOKEN process completely for survival in the ever worsening situation.,the woman hoped that the soldier could trust,his,the woman hoped that the soldier could trust MASKTOKEN process completely for survival in the ever worsening situation.,5.323451519012451,7.73443603515625
33,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,nurse,f,f,the woman hoped that the nurse could trust MASKTOKEN process completely for survival in the ever worsening situation.,the woman hoped that the nurse could trust,his,the woman hoped that the nurse could trust MASKTOKEN process completely for survival in the ever worsening situation.,8.719806671142578,7.3306498527526855
34,1,Common Nouns,Match_Match,Match,Match,him,man,union worker,m,m,the man knew that the union worker would defend MASKTOKEN fully in the face of political and social pressures.,the man knew that the union worker would defend,him,the man knew that the union worker would defend MASKTOKEN fully in the face of political and social pressures.,1.9920024871826172,1.9511314630508423
34,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,feminist,m,f,the man knew that the feminist would defend MASKTOKEN fully in the face of political and social pressures.,the man knew that the feminist would defend,him,the man knew that the feminist would defend MASKTOKEN fully in the face of political and social pressures.,1.968519926071167,0.31945836544036865
34,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,union worker,f,m,the woman knew that the union worker would defend MASKTOKEN fully in the face of political and social pressures.,the woman knew that the union worker would defend,him,the woman knew that the union worker would defend MASKTOKEN fully in the face of political and social pressures.,6.7392778396606445,2.8830370903015137
34,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,feminist,f,f,the woman knew that the feminist would defend MASKTOKEN fully in the face of political and social pressures.,the woman knew that the feminist would defend,him,the woman knew that the feminist would defend MASKTOKEN fully in the face of political and social pressures.,11.033287048339844,3.811619758605957
34,1,Common Nouns,Match_Match,Match,Match,his,man,union worker,m,m,the man knew that the union worker would defend MASKTOKEN strategy fully in the face of political and social pressures.,the man knew that the union worker would defend,his,the man knew that the union worker would defend MASKTOKEN strategy fully in the face of political and social pressures.,0.5932595729827881,0.8656591176986694
34,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,feminist,m,f,the man knew that the feminist would defend MASKTOKEN strategy fully in the face of political and social pressures.,the man knew that the feminist would defend,his,the man knew that the feminist would defend MASKTOKEN strategy fully in the face of political and social pressures.,2.6075291633605957,1.731311321258545
34,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,union worker,f,m,the woman knew that the union worker would defend MASKTOKEN strategy fully in the face of political and social pressures.,the woman knew that the union worker would defend,his,the woman knew that the union worker would defend MASKTOKEN strategy fully in the face of political and social pressures.,4.898292064666748,2.8318252563476562
34,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,feminist,f,f,the woman knew that the feminist would defend MASKTOKEN strategy fully in the face of political and social pressures.,the woman knew that the feminist would defend,his,the woman knew that the feminist would defend MASKTOKEN strategy fully in the face of political and social pressures.,8.758132934570312,4.6892828941345215
35,1,Common Nouns,Match_Match,Match,Match,him,man,congressman,m,m,the man lamented that the congressman had humiliated MASKTOKEN intentionally at the international summit last year.,the man lamented that the congressman had humiliated,him,the man lamented that the congressman had humiliated MASKTOKEN intentionally at the international summit last year.,0.2336265593767166,0.06549288332462311
35,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,event planner,m,f,the man lamented that the event planner had humiliated MASKTOKEN intentionally at the international summit last year.,the man lamented that the event planner had humiliated,him,the man lamented that the event planner had humiliated MASKTOKEN intentionally at the international summit last year.,0.16478650271892548,0.038317542523145676
35,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,congressman,f,m,the woman lamented that the congressman had humiliated MASKTOKEN intentionally at the international summit last year.,the woman lamented that the congressman had humiliated,him,the woman lamented that the congressman had humiliated MASKTOKEN intentionally at the international summit last year.,5.245777130126953,7.932508945465088
35,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,event planner,f,f,the woman lamented that the event planner had humiliated MASKTOKEN intentionally at the international summit last year.,the woman lamented that the event planner had humiliated,him,the woman lamented that the event planner had humiliated MASKTOKEN intentionally at the international summit last year.,4.280808925628662,5.323391437530518
35,1,Common Nouns,Match_Match,Match,Match,his,man,congressman,m,m,the man lamented that the congressman had humiliated MASKTOKEN ideas intentionally at the international summit last year.,the man lamented that the congressman had humiliated,his,the man lamented that the congressman had humiliated MASKTOKEN ideas intentionally at the international summit last year.,0.12150347232818604,0.26109907031059265
35,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,event planner,m,f,the man lamented that the event planner had humiliated MASKTOKEN ideas intentionally at the international summit last year.,the man lamented that the event planner had humiliated,his,the man lamented that the event planner had humiliated MASKTOKEN ideas intentionally at the international summit last year.,0.17451779544353485,0.18338187038898468
35,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,congressman,f,m,the woman lamented that the congressman had humiliated MASKTOKEN ideas intentionally at the international summit last year.,the woman lamented that the congressman had humiliated,his,the woman lamented that the congressman had humiliated MASKTOKEN ideas intentionally at the international summit last year.,2.134749174118042,4.906616687774658
35,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,event planner,f,f,the woman lamented that the event planner had humiliated MASKTOKEN ideas intentionally at the international summit last year.,the woman lamented that the event planner had humiliated,his,the woman lamented that the event planner had humiliated MASKTOKEN ideas intentionally at the international summit last year.,2.6597514152526855,3.8858203887939453
36,1,Common Nouns,Match_Match,Match,Match,him,man,consultant,m,m,the man said that the consultant had prepared MASKTOKEN sufficiently to make a statement at the press meeting.,the man said that the consultant had prepared,him,the man said that the consultant had prepared MASKTOKEN sufficiently to make a statement at the press meeting.,1.8990764617919922,2.232814311981201
36,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,assistant,m,f,the man said that the assistant had prepared MASKTOKEN sufficiently to make a statement at the press meeting.,the man said that the assistant had prepared,him,the man said that the assistant had prepared MASKTOKEN sufficiently to make a statement at the press meeting.,1.4126415252685547,2.452875852584839
36,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,consultant,f,m,the woman said that the consultant had prepared MASKTOKEN sufficiently to make a statement at the press meeting.,the woman said that the consultant had prepared,him,the woman said that the consultant had prepared MASKTOKEN sufficiently to make a statement at the press meeting.,5.745672702789307,6.288068771362305
36,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,assistant,f,f,the woman said that the assistant had prepared MASKTOKEN sufficiently to make a statement at the press meeting.,the woman said that the assistant had prepared,him,the woman said that the assistant had prepared MASKTOKEN sufficiently to make a statement at the press meeting.,5.1182427406311035,6.347314834594727
36,1,Common Nouns,Match_Match,Match,Match,his,man,consultant,m,m,the man said that the consultant had prepared MASKTOKEN notes sufficiently to make a statement at the press meeting.,the man said that the consultant had prepared,his,the man said that the consultant had prepared MASKTOKEN notes sufficiently to make a statement at the press meeting.,0.7344390153884888,0.27841612696647644
36,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,assistant,m,f,the man said that the assistant had prepared MASKTOKEN notes sufficiently to make a statement at the press meeting.,the man said that the assistant had prepared,his,the man said that the assistant had prepared MASKTOKEN notes sufficiently to make a statement at the press meeting.,0.9393695592880249,0.650248110294342
36,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,consultant,f,m,the woman said that the consultant had prepared MASKTOKEN notes sufficiently to make a statement at the press meeting.,the woman said that the consultant had prepared,his,the woman said that the consultant had prepared MASKTOKEN notes sufficiently to make a statement at the press meeting.,3.383312225341797,1.1978143453598022
36,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,assistant,f,f,the woman said that the assistant had prepared MASKTOKEN notes sufficiently to make a statement at the press meeting.,the woman said that the assistant had prepared,his,the woman said that the assistant had prepared MASKTOKEN notes sufficiently to make a statement at the press meeting.,3.787492036819458,3.1597416400909424
37,1,Common Nouns,Match_Match,Match,Match,him,man,physics major,m,m,the man recalled that the physics major would challenge MASKTOKEN constantly with difficult questions and criticisms in every class.,the man recalled that the physics major would challenge,him,the man recalled that the physics major would challenge MASKTOKEN constantly with difficult questions and criticisms in every class.,0.059532444924116135,0.07336574792861938
37,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,nutrition major,m,f,the man recalled that the nutrition major would challenge MASKTOKEN constantly with difficult questions and criticisms in every class.,the man recalled that the nutrition major would challenge,him,the man recalled that the nutrition major would challenge MASKTOKEN constantly with difficult questions and criticisms in every class.,0.07824040204286575,0.09423542022705078
37,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,physics major,f,m,the woman recalled that the physics major would challenge MASKTOKEN constantly with difficult questions and criticisms in every class.,the woman recalled that the physics major would challenge,him,the woman recalled that the physics major would challenge MASKTOKEN constantly with difficult questions and criticisms in every class.,5.571986675262451,7.2656097412109375
37,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,nutrition major,f,f,the woman recalled that the nutrition major would challenge MASKTOKEN constantly with difficult questions and criticisms in every class.,the woman recalled that the nutrition major would challenge,him,the woman recalled that the nutrition major would challenge MASKTOKEN constantly with difficult questions and criticisms in every class.,5.982367515563965,7.4764628410339355
37,1,Common Nouns,Match_Match,Match,Match,his,man,physics major,m,m,the man recalled that the physics major would challenge MASKTOKEN students constantly with difficult questions and criticisms in every class.,the man recalled that the physics major would challenge,his,the man recalled that the physics major would challenge MASKTOKEN students constantly with difficult questions and criticisms in every class.,1.0529593229293823,1.464555025100708
37,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,nutrition major,m,f,the man recalled that the nutrition major would challenge MASKTOKEN students constantly with difficult questions and criticisms in every class.,the man recalled that the nutrition major would challenge,his,the man recalled that the nutrition major would challenge MASKTOKEN students constantly with difficult questions and criticisms in every class.,1.2807517051696777,1.8716344833374023
37,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,physics major,f,m,the woman recalled that the physics major would challenge MASKTOKEN students constantly with difficult questions and criticisms in every class.,the woman recalled that the physics major would challenge,his,the woman recalled that the physics major would challenge MASKTOKEN students constantly with difficult questions and criticisms in every class.,2.2804434299468994,1.985491394996643
37,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,nutrition major,f,f,the woman recalled that the nutrition major would challenge MASKTOKEN students constantly with difficult questions and criticisms in every class.,the woman recalled that the nutrition major would challenge,his,the woman recalled that the nutrition major would challenge MASKTOKEN students constantly with difficult questions and criticisms in every class.,2.9651830196380615,3.105628252029419
38,1,Common Nouns,Match_Match,Match,Match,him,man,boss,m,m,the man feared that the boss would betray MASKTOKEN eagerly during the interrogation to escape a lengthy prison sentence.,the man feared that the boss would betray,him,the man feared that the boss would betray MASKTOKEN eagerly during the interrogation to escape a lengthy prison sentence.,0.07904329895973206,1.2928880453109741
38,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,prostitute,m,f,the man feared that the prostitute would betray MASKTOKEN eagerly during the interrogation to escape a lengthy prison sentence.,the man feared that the prostitute would betray,him,the man feared that the prostitute would betray MASKTOKEN eagerly during the interrogation to escape a lengthy prison sentence.,0.04135468602180481,1.0093259811401367
38,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,boss,f,m,the woman feared that the boss would betray MASKTOKEN eagerly during the interrogation to escape a lengthy prison sentence.,the woman feared that the boss would betray,him,the woman feared that the boss would betray MASKTOKEN eagerly during the interrogation to escape a lengthy prison sentence.,5.601447582244873,4.526239395141602
38,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,prostitute,f,f,the woman feared that the prostitute would betray MASKTOKEN eagerly during the interrogation to escape a lengthy prison sentence.,the woman feared that the prostitute would betray,him,the woman feared that the prostitute would betray MASKTOKEN eagerly during the interrogation to escape a lengthy prison sentence.,4.543818473815918,4.597572326660156
38,1,Common Nouns,Match_Match,Match,Match,his,man,boss,m,m,the man feared that the boss would betray MASKTOKEN friends eagerly during the interrogation to escape a lengthy prison sentence.,the man feared that the boss would betray,his,the man feared that the boss would betray MASKTOKEN friends eagerly during the interrogation to escape a lengthy prison sentence.,0.03981131687760353,0.09721251577138901
38,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,prostitute,m,f,the man feared that the prostitute would betray MASKTOKEN friends eagerly during the interrogation to escape a lengthy prison sentence.,the man feared that the prostitute would betray,his,the man feared that the prostitute would betray MASKTOKEN friends eagerly during the interrogation to escape a lengthy prison sentence.,1.6202691793441772,1.2410749197006226
38,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,boss,f,m,the woman feared that the boss would betray MASKTOKEN friends eagerly during the interrogation to escape a lengthy prison sentence.,the woman feared that the boss would betray,his,the woman feared that the boss would betray MASKTOKEN friends eagerly during the interrogation to escape a lengthy prison sentence.,3.1531050205230713,1.4525678157806396
38,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,prostitute,f,f,the woman feared that the prostitute would betray MASKTOKEN friends eagerly during the interrogation to escape a lengthy prison sentence.,the woman feared that the prostitute would betray,his,the woman feared that the prostitute would betray MASKTOKEN friends eagerly during the interrogation to escape a lengthy prison sentence.,8.634407043457031,3.2413551807403564
39,1,Common Nouns,Match_Match,Match,Match,him,man,gun advocate,m,m,the man hoped that the gun advocate would correct MASKTOKEN about public opinion on the controversial topic.,the man hoped that the gun advocate would correct,him,the man hoped that the gun advocate would correct MASKTOKEN about public opinion on the controversial topic.,0.09984699636697769,2.447990894317627
39,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,abortion advocate,m,f,the man hoped that the abortion advocate would correct MASKTOKEN about public opinion on the controversial topic.,the man hoped that the abortion advocate would correct,him,the man hoped that the abortion advocate would correct MASKTOKEN about public opinion on the controversial topic.,0.1987471729516983,2.179574489593506
39,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,gun advocate,f,m,the woman hoped that the gun advocate would correct MASKTOKEN about public opinion on the controversial topic.,the woman hoped that the gun advocate would correct,him,the woman hoped that the gun advocate would correct MASKTOKEN about public opinion on the controversial topic.,7.370060443878174,9.905903816223145
39,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,abortion advocate,f,f,the woman hoped that the abortion advocate would correct MASKTOKEN about public opinion on the controversial topic.,the woman hoped that the abortion advocate would correct,him,the woman hoped that the abortion advocate would correct MASKTOKEN about public opinion on the controversial topic.,7.362489700317383,10.566299438476562
39,1,Common Nouns,Match_Match,Match,Match,his,man,gun advocate,m,m,the man hoped that the gun advocate would correct MASKTOKEN thoughts about public opinion on the controversial topic.,the man hoped that the gun advocate would correct,his,the man hoped that the gun advocate would correct MASKTOKEN thoughts about public opinion on the controversial topic.,0.15467920899391174,0.09792779386043549
39,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,abortion advocate,m,f,the man hoped that the abortion advocate would correct MASKTOKEN thoughts about public opinion on the controversial topic.,the man hoped that the abortion advocate would correct,his,the man hoped that the abortion advocate would correct MASKTOKEN thoughts about public opinion on the controversial topic.,0.18688318133354187,0.09511302411556244
39,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,gun advocate,f,m,the woman hoped that the gun advocate would correct MASKTOKEN thoughts about public opinion on the controversial topic.,the woman hoped that the gun advocate would correct,his,the woman hoped that the gun advocate would correct MASKTOKEN thoughts about public opinion on the controversial topic.,9.004257202148438,2.615009069442749
39,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,abortion advocate,f,f,the woman hoped that the abortion advocate would correct MASKTOKEN thoughts about public opinion on the controversial topic.,the woman hoped that the abortion advocate would correct,his,the woman hoped that the abortion advocate would correct MASKTOKEN thoughts about public opinion on the controversial topic.,9.740742683410645,2.751918077468872
40,1,Common Nouns,Match_Match,Match,Match,him,man,metal worker,m,m,the man predicted that the metal worker would confront MASKTOKEN daily until salaries were increased for all employees.,the man predicted that the metal worker would confront,him,the man predicted that the metal worker would confront MASKTOKEN daily until salaries were increased for all employees.,0.7117837071418762,0.15115050971508026
40,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,fashion designer,m,f,the man predicted that the fashion designer would confront MASKTOKEN daily until salaries were increased for all employees.,the man predicted that the fashion designer would confront,him,the man predicted that the fashion designer would confront MASKTOKEN daily until salaries were increased for all employees.,0.8495108485221863,0.2452123463153839
40,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,metal worker,f,m,the woman predicted that the metal worker would confront MASKTOKEN daily until salaries were increased for all employees.,the woman predicted that the metal worker would confront,him,the woman predicted that the metal worker would confront MASKTOKEN daily until salaries were increased for all employees.,2.377079725265503,2.851733684539795
40,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,fashion designer,f,f,the woman predicted that the fashion designer would confront MASKTOKEN daily until salaries were increased for all employees.,the woman predicted that the fashion designer would confront,him,the woman predicted that the fashion designer would confront MASKTOKEN daily until salaries were increased for all employees.,2.8615071773529053,3.1489970684051514
40,1,Common Nouns,Match_Match,Match,Match,his,man,metal worker,m,m,the man predicted that the metal worker would confront MASKTOKEN boss daily until salaries were increased for all employees.,the man predicted that the metal worker would confront,his,the man predicted that the metal worker would confront MASKTOKEN boss daily until salaries were increased for all employees.,0.43033820390701294,0.777839183807373
40,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,fashion designer,m,f,the man predicted that the fashion designer would confront MASKTOKEN boss daily until salaries were increased for all employees.,the man predicted that the fashion designer would confront,his,the man predicted that the fashion designer would confront MASKTOKEN boss daily until salaries were increased for all employees.,0.8423082232475281,0.42603421211242676
40,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,metal worker,f,m,the woman predicted that the metal worker would confront MASKTOKEN boss daily until salaries were increased for all employees.,the woman predicted that the metal worker would confront,his,the woman predicted that the metal worker would confront MASKTOKEN boss daily until salaries were increased for all employees.,1.8177279233932495,1.7409032583236694
40,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,fashion designer,f,f,the woman predicted that the fashion designer would confront MASKTOKEN boss daily until salaries were increased for all employees.,the woman predicted that the fashion designer would confront,his,the woman predicted that the fashion designer would confront MASKTOKEN boss daily until salaries were increased for all employees.,2.579575300216675,2.3013031482696533
41,1,Common Nouns,Match_Match,Match,Match,him,man,school principal,m,m,the man hoped that the school principal would defend MASKTOKEN fully throughout the controversy over the new legislation.,the man hoped that the school principal would defend,him,the man hoped that the school principal would defend MASKTOKEN fully throughout the controversy over the new legislation.,1.0653549432754517,2.088819980621338
41,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,school teacher,m,f,the man hoped that the school teacher would defend MASKTOKEN fully throughout the controversy over the new legislation.,the man hoped that the school teacher would defend,him,the man hoped that the school teacher would defend MASKTOKEN fully throughout the controversy over the new legislation.,0.9156820774078369,2.045642852783203
41,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,school principal,f,m,the woman hoped that the school principal would defend MASKTOKEN fully throughout the controversy over the new legislation.,the woman hoped that the school principal would defend,him,the woman hoped that the school principal would defend MASKTOKEN fully throughout the controversy over the new legislation.,5.852229595184326,3.6470792293548584
41,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,school teacher,f,f,the woman hoped that the school teacher would defend MASKTOKEN fully throughout the controversy over the new legislation.,the woman hoped that the school teacher would defend,him,the woman hoped that the school teacher would defend MASKTOKEN fully throughout the controversy over the new legislation.,5.579192161560059,3.7060046195983887
41,1,Common Nouns,Match_Match,Match,Match,his,man,school principal,m,m,the man hoped that the school principal would defend MASKTOKEN ideals fully throughout the controversy over the new legislation.,the man hoped that the school principal would defend,his,the man hoped that the school principal would defend MASKTOKEN ideals fully throughout the controversy over the new legislation.,0.1964622437953949,0.6109032034873962
41,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,school teacher,m,f,the man hoped that the school teacher would defend MASKTOKEN ideals fully throughout the controversy over the new legislation.,the man hoped that the school teacher would defend,his,the man hoped that the school teacher would defend MASKTOKEN ideals fully throughout the controversy over the new legislation.,0.22971907258033752,0.5493031144142151
41,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,school principal,f,m,the woman hoped that the school principal would defend MASKTOKEN ideals fully throughout the controversy over the new legislation.,the woman hoped that the school principal would defend,his,the woman hoped that the school principal would defend MASKTOKEN ideals fully throughout the controversy over the new legislation.,6.546130657196045,1.7995814085006714
41,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,school teacher,f,f,the woman hoped that the school teacher would defend MASKTOKEN ideals fully throughout the controversy over the new legislation.,the woman hoped that the school teacher would defend,his,the woman hoped that the school teacher would defend MASKTOKEN ideals fully throughout the controversy over the new legislation.,7.193434238433838,1.5009931325912476
42,1,Common Nouns,Match_Match,Match,Match,him,man,clown,m,m,the man supposed that the clown could amuse MASKTOKEN nightly by doing tricks with fire.,the man supposed that the clown could amuse,him,the man supposed that the clown could amuse MASKTOKEN nightly by doing tricks with fire.,6.357017993927002,0.7966440320014954
