item,exp,contrast,top,middle,bottom,N1,N2,N3,N1_gender,N2_gender,N3_gender,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_surp
10,1,Mismatch_Match_Match,Mismatch,Match,Match,niece,emperor,son,f,m,m,the niece told the emperor that the son would entertain MASKTOKEN after dinner tonight.,the niece told the emperor that the son would entertain,him,the niece told the emperor that the son would entertain,2.93947434425354,3.363032579421997,2.872588634490967,3.6073484420776367,4.408865451812744,4.259991645812988,3.732902765274048,4.051011085510254,3.6720125675201416,3.2399022579193115,2.8362011909484863,3.5295088291168213,3.5326578617095947,3.248180627822876,3.407900810241699,2.539553642272949,3.8913791179656982,3.6851706504821777,3.100464344024658,3.053457021713257,3.3718106746673584,4.120947360992432,2.910522222518921,3.5243988037109375,3.274362564086914
10,1,Mismatch_Match_Mismatch,Mismatch,Match,Mismatch,niece,emperor,daughter,f,m,m,the niece told the emperor that the daughter would entertain MASKTOKEN after dinner tonight.,the niece told the emperor that the daughter would entertain,him,the niece told the emperor that the daughter would entertain,3.3043735027313232,3.511460542678833,3.2280187606811523,3.8024227619171143,4.843822479248047,4.6423420906066895,4.0459184646606445,4.251994609832764,3.837124824523926,3.453900098800659,2.862581729888916,3.5915844440460205,3.5344512462615967,3.512744665145874,3.4747822284698486,2.782304048538208,4.079164028167725,3.9109604358673096,3.280623435974121,3.276639938354492,3.5936944484710693,4.291288375854492,3.4278650283813477,3.744331121444702,3.6046342849731445
10,1,Mismatch_Mismatch_Match,Mismatch,Mismatch,Match,niece,queen,son,f,f,f,the niece told the queen that the son would entertain MASKTOKEN after dinner tonight.,the niece told the queen that the son would entertain,him,the niece told the queen that the son would entertain,3.2468481063842773,3.3637735843658447,3.1435394287109375,3.7666239738464355,4.820710182189941,4.512510776519775,4.0020904541015625,4.320743560791016,3.912721633911133,3.5633277893066406,3.1309916973114014,3.59928560256958,3.6902248859405518,3.679495096206665,3.5625486373901367,2.5270612239837646,4.108016490936279,3.880751371383667,3.3136847019195557,3.4514365196228027,3.550300359725952,4.51483154296875,3.1867446899414062,3.8513333797454834,3.5698437690734863
10,1,Mismatch_Mismatch_Mismatch,Mismatch,Mismatch,Mismatch,niece,queen,daughter,f,f,f,the niece told the queen that the daughter would entertain MASKTOKEN after dinner tonight.,the niece told the queen that the daughter would entertain,him,the niece told the queen that the daughter would entertain,3.5739810466766357,3.2751305103302,3.471862554550171,3.9947259426116943,5.2460174560546875,4.82050085067749,4.200042724609375,4.53903865814209,4.075363636016846,3.6515965461730957,3.1487460136413574,3.461709499359131,3.644693374633789,3.8880743980407715,3.657358169555664,2.800347089767456,4.248350620269775,4.073042392730713,3.45475172996521,3.6308295726776123,3.667389392852783,4.663806438446045,3.7045114040374756,4.0561699867248535,3.8645031452178955
11,1,Match_Match_Match,Match,Match,Match,uncle,lord,husband,m,m,m,the uncle told the lord that the husband would remind MASKTOKEN of the job that needed to be done.,the uncle told the lord that the husband would remind,him,the uncle told the lord that the husband would remind,1.9688186645507812,1.4391179084777832,1.827114224433899,1.6493017673492432,2.2651405334472656,2.053673028945923,1.98257315158844,1.845170497894287,2.0525264739990234,1.9088104963302612,1.2429465055465698,2.952751874923706,1.4313814640045166,1.5806552171707153,1.8219363689422607,1.0492749214172363,1.4004803895950317,1.7437574863433838,1.9006195068359375,1.4119040966033936,1.4827795028686523,2.5254604816436768,1.3226648569107056,2.0611214637756348,1.5305734872817993
11,1,Match_Match_Mismatch,Match,Match,Mismatch,uncle,lord,wife,m,m,m,the uncle told the lord that the wife would remind MASKTOKEN of the job that needed to be done.,the uncle told the lord that the wife would remind,him,the uncle told the lord that the wife would remind,2.2690110206604004,1.945644497871399,2.2199018001556396,2.221494436264038,2.89540433883667,2.6472535133361816,2.625525712966919,1.9158518314361572,2.2287960052490234,2.1080291271209717,1.641911268234253,2.686746597290039,1.7459951639175415,1.8689335584640503,1.7030843496322632,1.285142183303833,1.7415910959243774,2.0164761543273926,2.1681602001190186,1.544897437095642,1.598029613494873,2.982006549835205,1.4512615203857422,2.413165330886841,1.9877432584762573
11,1,Match_Mismatch_Match,Match,Mismatch,Match,uncle,lady,husband,m,f,f,the uncle told the lady that the husband would remind MASKTOKEN of the job that needed to be done.,the uncle told the lady that the husband would remind,him,the uncle told the lady that the husband would remind,2.2389469146728516,1.5321727991104126,1.9205269813537598,1.8475340604782104,2.6244845390319824,2.234956979751587,2.314396381378174,1.9997652769088745,2.2439868450164795,2.2387866973876953,1.543703317642212,2.983583450317383,1.5813790559768677,1.7425185441970825,2.080744743347168,1.1066834926605225,1.4418237209320068,2.133028268814087,2.2694263458251953,1.6930723190307617,1.6515885591506958,2.724242687225342,1.7240816354751587,2.4958527088165283,1.7471323013305664
11,1,Match_Mismatch_Mismatch,Match,Mismatch,Mismatch,uncle,lady,wife,m,f,f,the uncle told the lady that the wife would remind MASKTOKEN of the job that needed to be done.,the uncle told the lady that the wife would remind,him,the uncle told the lady that the wife would remind,2.5405287742614746,2.015380620956421,2.3806324005126953,2.5605127811431885,3.0592098236083984,2.8334808349609375,2.9540865421295166,2.1354148387908936,2.4258837699890137,2.295987129211426,1.8368513584136963,2.8766369819641113,1.9353218078613281,2.033822536468506,1.9916832447052002,1.2555631399154663,1.8157061338424683,2.189114570617676,2.282081365585327,1.7834213972091675,1.8354390859603882,3.2375035285949707,1.7871613502502441,2.7815160751342773,2.227355718612671
11,1,Mismatch_Match_Match,Mismatch,Match,Match,aunt,lord,husband,f,m,m,the aunt told the lord that the husband would remind MASKTOKEN of the job that needed to be done.,the aunt told the lord that the husband would remind,him,the aunt told the lord that the husband would remind,2.203629732131958,1.9706014394760132,2.3113739490509033,1.9532220363616943,2.659313917160034,2.6081154346466064,2.127639055252075,1.9677597284317017,2.0703485012054443,2.214141845703125,1.456365704536438,3.2771592140197754,1.5827040672302246,1.7893610000610352,2.067331314086914,1.2627404928207397,1.5874181985855103,2.2149746417999268,2.0523881912231445,1.7175463438034058,1.7525434494018555,2.8461270332336426,1.8286561965942383,2.439572811126709,2.026874303817749
11,1,Mismatch_Match_Mismatch,Mismatch,Match,Mismatch,aunt,lord,wife,f,m,m,the aunt told the lord that the wife would remind MASKTOKEN of the job that needed to be done.,the aunt told the lord that the wife would remind,him,the aunt told the lord that the wife would remind,2.300506591796875,2.196042537689209,2.6792120933532715,2.321800947189331,3.131495475769043,3.0965306758880615,2.780142307281494,2.060159921646118,2.3359382152557373,2.2175610065460205,1.8174099922180176,3.1488144397735596,1.8566813468933105,2.026841402053833,2.011326789855957,1.3981980085372925,1.8589922189712524,2.2483577728271484,2.3144657611846924,1.7738808393478394,1.9569110870361328,3.18270206451416,1.7101168632507324,2.617626190185547,2.3170764446258545
11,1,Mismatch_Mismatch_Match,Mismatch,Mismatch,Match,aunt,lady,husband,f,f,f,the aunt told the lady that the husband would remind MASKTOKEN of the job that needed to be done.,the aunt told the lady that the husband would remind,him,the aunt told the lady that the husband would remind,2.502727508544922,2.135939598083496,2.4861767292022705,2.136425733566284,2.809455156326294,2.782036781311035,2.4937856197357178,2.0717813968658447,2.2715680599212646,2.39691424369812,1.7257426977157593,3.263300895690918,1.7391436100006104,1.832080602645874,2.2206335067749023,1.316146731376648,1.681265950202942,2.4215099811553955,2.34975528717041,1.9801702499389648,1.9673718214035034,3.112266778945923,2.0496718883514404,2.822798013687134,2.3076720237731934
11,1,Mismatch_Mismatch_Mismatch,Mismatch,Mismatch,Mismatch,aunt,lady,wife,f,f,f,the aunt told the lady that the wife would remind MASKTOKEN of the job that needed to be done.,the aunt told the lady that the wife would remind,him,the aunt told the lady that the wife would remind,2.5072789192199707,2.1025753021240234,2.7718353271484375,2.6230719089508057,3.2648744583129883,3.1752572059631348,3.046431541442871,2.1543493270874023,2.51769757270813,2.3261654376983643,1.9842705726623535,3.2674055099487305,2.0155553817749023,2.1109395027160645,2.201676607131958,1.3659892082214355,1.869014024734497,2.4302728176116943,2.3901400566101074,2.0226879119873047,2.1604208946228027,3.42806339263916,1.9585485458374023,2.6950430870056152,2.3831684589385986
12,1,Match_Match_Match,Match,Match,Match,father,bachelor,businessman,m,m,m,the father warned the bachelor that the businessman would blame MASKTOKEN for the high cost of tests.,the father warned the bachelor that the businessman would blame,him,the father warned the bachelor that the businessman would blame,2.508941411972046,3.0679848194122314,2.873767375946045,2.140996217727661,4.887643337249756,2.9131555557250977,3.7932722568511963,3.835115432739258,3.0922417640686035,2.9534544944763184,3.633939743041992,4.624126434326172,3.53975510597229,3.2256577014923096,3.4234619140625,3.8173155784606934,3.9273312091827393,3.2676045894622803,4.17115592956543,3.1347525119781494,3.1047255992889404,5.048201560974121,3.264017343521118,3.4053523540496826,3.8582170009613037
12,1,Match_Match_Mismatch,Match,Match,Mismatch,father,bachelor,business woman,m,m,m,the father warned the bachelor that the business woman would blame MASKTOKEN for the high cost of tests.,the father warned the bachelor that the business woman would blame,him,the father warned the bachelor that the business woman would blame,3.6189393997192383,3.7769646644592285,2.9962198734283447,2.9808053970336914,6.177855968475342,3.4253833293914795,4.138623237609863,4.55492639541626,3.827739715576172,3.6565399169921875,4.203088760375977,5.22181510925293,3.9235668182373047,3.8800337314605713,4.0427470207214355,4.255945682525635,4.367891311645508,3.7864842414855957,4.573990821838379,3.622605323791504,3.387272596359253,5.5417962074279785,3.7706551551818848,4.018799781799316,4.6749587059021
12,1,Match_Mismatch_Match,Match,Mismatch,Match,father,widow,businessman,m,f,f,the father warned the widow that the businessman would blame MASKTOKEN for the high cost of tests.,the father warned the widow that the businessman would blame,him,the father warned the widow that the businessman would blame,2.7265753746032715,2.955887794494629,3.086168050765991,2.2867510318756104,5.366389274597168,3.34267258644104,3.817992687225342,3.8682398796081543,3.1047921180725098,3.431934118270874,3.615206718444824,4.405608654022217,3.6001203060150146,3.3263137340545654,3.519256591796875,3.7354042530059814,3.9564194679260254,3.578054904937744,4.321405410766602,3.137648582458496,3.047264337539673,5.004827499389648,3.350874423980713,3.489185094833374,3.7601478099823
12,1,Match_Mismatch_Mismatch,Match,Mismatch,Mismatch,father,widow,business woman,m,f,f,the father warned the widow that the business woman would blame MASKTOKEN for the high cost of tests.,the father warned the widow that the business woman would blame,him,the father warned the widow that the business woman would blame,3.678619861602783,3.4537434577941895,3.241328477859497,3.078242540359497,6.388364315032959,3.7289352416992188,4.090418338775635,4.542435169219971,3.7283451557159424,3.9545111656188965,4.237851619720459,5.10426139831543,3.9099009037017822,3.980271577835083,3.6929173469543457,4.214432239532471,4.429119110107422,4.010759353637695,4.715991020202637,3.6363205909729004,3.2857065200805664,5.594529151916504,3.9119186401367188,4.068112850189209,4.422303199768066
12,1,Mismatch_Match_Match,Mismatch,Match,Match,mother,bachelor,businessman,f,m,m,the mother warned the bachelor that the businessman would blame MASKTOKEN for the high cost of tests.,the mother warned the bachelor that the businessman would blame,him,the mother warned the bachelor that the businessman would blame,2.801591396331787,3.2503345012664795,3.2989587783813477,2.3069610595703125,5.365428447723389,3.2150731086730957,4.025299072265625,4.135199069976807,3.181708574295044,3.278653860092163,4.084414005279541,5.097074508666992,3.8014166355133057,3.585287094116211,3.4985170364379883,4.058314323425293,4.091585636138916,3.7378499507904053,4.7358574867248535,3.408977508544922,3.346106767654419,5.0925612449646,3.7696404457092285,3.6068379878997803,4.31049108505249
12,1,Mismatch_Match_Mismatch,Mismatch,Match,Mismatch,mother,bachelor,business woman,f,m,m,the mother warned the bachelor that the business woman would blame MASKTOKEN for the high cost of tests.,the mother warned the bachelor that the business woman would blame,him,the mother warned the bachelor that the business woman would blame,3.903085708618164,3.8665924072265625,3.52412748336792,3.2633769512176514,6.63278341293335,3.692962169647217,4.351288795471191,4.841534614562988,3.9098169803619385,3.9047462940216064,4.654304504394531,5.632936477661133,4.206690788269043,4.341064929962158,4.17275857925415,4.561466217041016,4.622952461242676,4.313399314880371,5.163880348205566,3.9949474334716797,3.7321975231170654,5.608901500701904,4.366577625274658,4.254678249359131,5.283020973205566
12,1,Mismatch_Mismatch_Match,Mismatch,Mismatch,Match,mother,widow,businessman,f,f,f,the mother warned the widow that the businessman would blame MASKTOKEN for the high cost of tests.,the mother warned the widow that the businessman would blame,him,the mother warned the widow that the businessman would blame,2.9541993141174316,2.956852912902832,3.448781728744507,2.5079240798950195,5.596848011016846,3.625731945037842,3.995734453201294,4.013150215148926,3.248755931854248,3.52128529548645,3.8254685401916504,4.790476322174072,3.8397884368896484,3.6361355781555176,3.638679265975952,3.8729429244995117,4.209056854248047,3.8620450496673584,4.613481521606445,3.4531426429748535,3.233278512954712,5.017016410827637,3.7343621253967285,3.6553494930267334,4.065987586975098
12,1,Mismatch_Mismatch_Mismatch,Mismatch,Mismatch,Mismatch,mother,widow,business woman,f,f,f,the mother warned the widow that the business woman would blame MASKTOKEN for the high cost of tests.,the mother warned the widow that the business woman would blame,him,the mother warned the widow that the business woman would blame,3.861176013946533,3.420989990234375,3.616209030151367,3.28999924659729,6.567389488220215,3.788496494293213,4.220224380493164,4.668453216552734,3.828476905822754,4.004721164703369,4.395447731018066,5.438567161560059,4.158712387084961,4.40425968170166,3.841973304748535,4.3760247230529785,4.757473468780518,4.430824279785156,5.085525035858154,3.8935227394104004,3.472424268722534,5.5987229347229,4.3441925048828125,4.2695136070251465,4.779787063598633
13,1,Match_Match_Match,Match,Match,Match,groom,wizard,boyfriend,m,m,m,the groom convinced the wizard that the boyfriend should give MASKTOKEN a raise in pay.,the groom convinced the wizard that the boyfriend should give,him,the groom convinced the wizard that the boyfriend should give,3.623485803604126,3.400974750518799,3.0831825733184814,3.1290884017944336,4.096602439880371,3.866981267929077,3.854036808013916,3.8099420070648193,3.1588327884674072,3.8966727256774902,3.2355880737304688,4.471303462982178,2.736767053604126,3.0009777545928955,3.4676854610443115,3.7598154544830322,3.4438087940216064,3.107917308807373,3.8486456871032715,3.3145408630371094,3.7821035385131836,4.707398414611816,3.826307773590088,3.5862882137298584,2.9173107147216797
13,1,Match_Match_Mismatch,Match,Match,Mismatch,groom,wizard,girlfriend,m,m,m,the groom convinced the wizard that the girlfriend should give MASKTOKEN a raise in pay.,the groom convinced the wizard that the girlfriend should give,him,the groom convinced the wizard that the girlfriend should give,3.945136070251465,3.6482961177825928,3.09820556640625,3.5604240894317627,4.628595352172852,4.23783540725708,4.201305866241455,3.5345165729522705,3.081040620803833,3.8933029174804688,3.4258785247802734,4.681283950805664,2.824384927749634,3.1697494983673096,3.596205234527588,3.9826200008392334,3.5779879093170166,3.4533884525299072,3.787691831588745,3.394000768661499,3.83734393119812,4.878690719604492,3.9525232315063477,4.055343151092529,3.1636834144592285
13,1,Match_Mismatch_Match,Match,Mismatch,Match,groom,witch,boyfriend,m,f,f,the groom convinced the witch that the boyfriend should give MASKTOKEN a raise in pay.,the groom convinced the witch that the boyfriend should give,him,the groom convinced the witch that the boyfriend should give,3.6015312671661377,3.2855074405670166,3.2954695224761963,3.1178417205810547,3.9361531734466553,3.8540542125701904,4.316381454467773,3.9484124183654785,3.2874293327331543,3.826817512512207,3.2510666847229004,4.43576717376709,2.9889445304870605,3.1707494258880615,3.9629111289978027,3.8917553424835205,3.817376136779785,3.023627281188965,4.034249305725098,3.8486907482147217,4.278512954711914,4.866131782531738,4.253189563751221,3.8344404697418213,3.0107579231262207
13,1,Match_Mismatch_Mismatch,Match,Mismatch,Mismatch,groom,witch,girlfriend,m,f,f,the groom convinced the witch that the girlfriend should give MASKTOKEN a raise in pay.,the groom convinced the witch that the girlfriend should give,him,the groom convinced the witch that the girlfriend should give,3.7686944007873535,3.529356002807617,3.330162525177002,3.528566360473633,4.454818248748779,4.17250394821167,4.684898376464844,3.6227869987487793,3.2943460941314697,3.8541533946990967,3.418771982192993,4.615026473999023,3.1042659282684326,3.388791561126709,3.9766550064086914,4.197012424468994,3.931244134902954,3.395477533340454,3.961451530456543,3.9142849445343018,4.264300346374512,5.0154500007629395,4.646566867828369,4.347260475158691,3.3017325401306152
13,1,Mismatch_Match_Match,Mismatch,Match,Match,bride,wizard,boyfriend,f,m,m,the bride convinced the wizard that the boyfriend should give MASKTOKEN a raise in pay.,the bride convinced the wizard that the boyfriend should give,him,the bride convinced the wizard that the boyfriend should give,3.4043264389038086,3.642538070678711,3.254382610321045,3.323359251022339,4.37007999420166,4.111451625823975,4.1602559089660645,4.2550225257873535,3.2651524543762207,4.026467323303223,3.2737622261047363,4.467608451843262,2.7526261806488037,3.307572603225708,3.4314136505126953,4.062888145446777,3.6260910034179688,3.312284231185913,4.108896732330322,3.4216387271881104,3.810303211212158,5.013869285583496,3.8559067249298096,3.9483835697174072,3.3589916229248047
13,1,Mismatch_Match_Mismatch,Mismatch,Match,Mismatch,bride,wizard,girlfriend,f,m,m,the bride convinced the wizard that the girlfriend should give MASKTOKEN a raise in pay.,the bride convinced the wizard that the girlfriend should give,him,the bride convinced the wizard that the girlfriend should give,3.8401999473571777,3.775381088256836,3.2321579456329346,3.7243025302886963,4.7551445960998535,4.376762866973877,4.533973217010498,4.184882640838623,3.253181219100952,4.0278825759887695,3.4073476791381836,4.611120223999023,2.8304359912872314,3.529630422592163,3.569122552871704,4.291467666625977,3.75710129737854,3.608896255493164,3.996802806854248,3.504323720932007,3.84676194190979,5.154570579528809,3.9557695388793945,4.374094486236572,3.612396717071533
13,1,Mismatch_Mismatch_Match,Mismatch,Mismatch,Match,bride,witch,boyfriend,f,f,f,the bride convinced the witch that the boyfriend should give MASKTOKEN a raise in pay.,the bride convinced the witch that the boyfriend should give,him,the bride convinced the witch that the boyfriend should give,3.4561595916748047,3.4979660511016846,3.4524972438812256,3.2705435752868652,4.247236251831055,4.0826568603515625,4.647858619689941,4.562530994415283,3.4169745445251465,3.954519510269165,3.2648353576660156,4.435469150543213,3.046616554260254,3.5003862380981445,3.9112167358398438,4.202817916870117,4.020952224731445,3.237398624420166,4.218247413635254,4.006403923034668,4.35159969329834,5.153247356414795,4.204570770263672,4.22389554977417,3.437713384628296
13,1,Mismatch_Mismatch_Mismatch,Mismatch,Mismatch,Mismatch,bride,witch,girlfriend,f,f,f,the bride convinced the witch that the girlfriend should give MASKTOKEN a raise in pay.,the bride convinced the witch that the girlfriend should give,him,the bride convinced the witch that the girlfriend should give,3.7433836460113525,3.6286168098449707,3.4570517539978027,3.645207405090332,4.631822109222412,4.272576808929443,5.0177717208862305,4.597213268280029,3.489816188812256,3.98824143409729,3.399266242980957,4.562420845031738,3.1453487873077393,3.751131534576416,3.9489688873291016,4.502772808074951,4.069344520568848,3.555154800415039,4.066136837005615,4.075024127960205,4.27156400680542,5.276669025421143,4.526455402374268,4.6726579666137695,3.730863332748413
14,1,Match_Match_Match,Match,Match,Match,priest,sorcerer,congressman,m,m,m,the priest told the sorcerer that the congressman would probably not protect MASKTOKEN under the circumstances.,the priest told the sorcerer that the congressman would probably not protect,him,the priest told the sorcerer that the congressman would probably not protect,3.707237958908081,4.130397796630859,4.165579795837402,3.3176848888397217,4.35640287399292,2.7135469913482666,3.9501283168792725,4.073310375213623,3.384246349334717,4.421116352081299,3.7141146659851074,4.555316925048828,3.632469892501831,3.5317413806915283,4.004006385803223,4.0505805015563965,3.800023078918457,3.636420726776123,3.5773673057556152,3.061419725418091,4.040076732635498,4.3392558097839355,3.5128955841064453,3.7357888221740723,3.9201250076293945
14,1,Match_Match_Mismatch,Match,Match,Mismatch,priest,sorcerer,congress woman,m,m,m,the priest told the sorcerer that the congress woman would probably not protect MASKTOKEN under the circumstances.,the priest told the sorcerer that the congress woman would probably not protect,him,the priest told the sorcerer that the congress woman would probably not protect,4.480400562286377,4.836409568786621,4.217315196990967,4.177270412445068,5.356820106506348,3.50189208984375,4.220332622528076,4.54726505279541,3.880037307739258,5.005052089691162,4.0662841796875,5.0205607414245605,4.263242244720459,4.639455795288086,4.26330041885376,4.442291736602783,4.2210259437561035,4.631014823913574,4.2553324699401855,3.741184711456299,4.337151050567627,5.017913818359375,4.128479480743408,4.522940158843994,4.476492404937744
14,1,Match_Mismatch_Match,Match,Mismatch,Match,priest,witch,congressman,m,f,f,the priest told the witch that the congressman would probably not protect MASKTOKEN under the circumstances.,the priest told the witch that the congressman would probably not protect,him,the priest told the witch that the congressman would probably not protect,3.942441940307617,4.032454967498779,4.354133605957031,3.4633023738861084,4.530359268188477,3.04620623588562,4.399123668670654,4.2043585777282715,3.5516514778137207,4.327188014984131,3.7822670936584473,4.571204662322998,3.6689841747283936,3.6893985271453857,4.115114212036133,4.177611351013184,3.8851237297058105,3.6987531185150146,3.8900907039642334,3.083409547805786,4.4945220947265625,4.381484031677246,3.617088794708252,3.882781505584717,3.9175610542297363
14,1,Match_Mismatch_Mismatch,Match,Mismatch,Mismatch,priest,witch,congress woman,m,f,f,the priest told the witch that the congress woman would probably not protect MASKTOKEN under the circumstances.,the priest told the witch that the congress woman would probably not protect,him,the priest told the witch that the congress woman would probably not protect,4.856364727020264,4.69912052154541,4.529428958892822,4.5105881690979,5.429821014404297,3.9306769371032715,4.723992347717285,4.693525791168213,4.1921539306640625,4.9703369140625,4.172704219818115,4.974242687225342,4.35405969619751,4.888691425323486,4.680253028869629,4.620275020599365,4.322257995605469,4.801382064819336,4.501392841339111,3.843027353286743,5.431350231170654,5.087404727935791,4.207887649536133,4.716644287109375,4.4947004318237305
14,1,Mismatch_Match_Match,Mismatch,Match,Match,nun,sorcerer,congressman,f,m,m,the nun told the sorcerer that the congressman would probably not protect MASKTOKEN under the circumstances.,the nun told the sorcerer that the congressman would probably not protect,him,the nun told the sorcerer that the congressman would probably not protect,4.171938419342041,4.4180755615234375,4.601281642913818,3.7404935359954834,4.667735576629639,2.863314628601074,4.426815032958984,3.883662223815918,3.551908016204834,4.843530178070068,3.7585108280181885,4.688246250152588,4.010320663452148,4.408650875091553,4.313626289367676,4.298842430114746,4.065917015075684,3.681638479232788,3.6428611278533936,3.332475423812866,4.228021621704102,4.707403182983398,3.6444051265716553,4.08250617980957,4.311912536621094
14,1,Mismatch_Match_Mismatch,Mismatch,Match,Mismatch,nun,sorcerer,congress woman,f,m,m,the nun told the sorcerer that the congress woman would probably not protect MASKTOKEN under the circumstances.,the nun told the sorcerer that the congress woman would probably not protect,him,the nun told the sorcerer that the congress woman would probably not protect,5.021048069000244,5.109323978424072,4.759873867034912,4.56556510925293,5.5983710289001465,3.6701135635375977,4.735288143157959,4.529263496398926,4.051084995269775,5.416234970092773,4.093857765197754,5.158145427703857,4.617948055267334,5.455367565155029,4.596967697143555,4.702496528625488,4.558695316314697,4.636470794677734,4.274850368499756,4.089770317077637,4.530573844909668,5.408973217010498,4.314694881439209,4.948644638061523,4.767165660858154
14,1,Mismatch_Mismatch_Match,Mismatch,Mismatch,Match,nun,witch,congressman,f,f,f,the nun told the witch that the congressman would probably not protect MASKTOKEN under the circumstances.,the nun told the witch that the congressman would probably not protect,him,the nun told the witch that the congressman would probably not protect,4.322758197784424,4.31254768371582,4.81705904006958,3.833885431289673,4.877431392669678,3.2318243980407715,4.855907917022705,4.045277118682861,3.7919061183929443,4.780066013336182,3.8770337104797363,4.694954872131348,4.124763011932373,4.553083896636963,4.504971504211426,4.38052225112915,4.206681251525879,3.7384819984436035,4.006284236907959,3.6402831077575684,4.7184271812438965,4.752662181854248,3.757946014404297,4.247336387634277,4.2426605224609375
14,1,Mismatch_Mismatch_Mismatch,Mismatch,Mismatch,Mismatch,nun,witch,congress woman,f,f,f,the nun told the witch that the congress woman would probably not protect MASKTOKEN under the circumstances.,the nun told the witch that the congress woman would probably not protect,him,the nun told the witch that the congress woman would probably not protect,5.191019058227539,4.959639072418213,5.086356163024902,4.754154682159424,5.720948696136475,4.023046493530273,5.193507194519043,4.801553726196289,4.427597522735596,5.422919750213623,4.329100131988525,5.090921878814697,4.768252372741699,5.68217134475708,4.9872283935546875,4.827855110168457,4.702224254608154,4.730905532836914,4.514174938201904,4.379178047180176,5.530229568481445,5.487393379211426,4.4059648513793945,5.119047164916992,4.757055282592773
15,1,Match_Match_Match,Match,Match,Match,driver,chairman,council man,m,m,m,the driver told the chairman that the council man would introduce  MASKTOKEN to the famous diplomat.,the driver told the chairman that the council man would introduce,him,the driver told the chairman that the council man would introduce,5.539628982543945,6.080821990966797,5.289139270782471,4.511623859405518,5.080965042114258,4.675215244293213,6.108935356140137,5.080451488494873,5.955260276794434,6.209798812866211,5.25182580947876,5.93516731262207,4.95028018951416,5.368326187133789,4.9856648445129395,5.290144443511963,5.3431477546691895,5.534954071044922,5.325562953948975,4.889675617218018,4.551224231719971,6.3596601486206055,4.294220447540283,6.3333516120910645,4.995358943939209
15,1,Match_Match_Mismatch,Match,Match,Mismatch,driver,chairman,council woman,m,m,m,the driver told the chairman that the council woman would introduce  MASKTOKEN to the famous diplomat.,the driver told the chairman that the council woman would introduce,him,the driver told the chairman that the council woman would introduce,5.410892486572266,6.153790473937988,5.6049604415893555,5.099210739135742,5.946249008178711,5.067164421081543,6.64004373550415,5.376667022705078,6.210691928863525,6.501509666442871,5.622899055480957,5.714797496795654,5.065907001495361,5.770628929138184,4.903073310852051,5.579838275909424,5.724958896636963,6.146770000457764,5.357492923736572,5.186927795410156,4.741271495819092,6.7477593421936035,4.423750877380371,6.303842544555664,5.250028133392334
