item,exp,cond,contrast,matrix,embedded,pronoun,N1,N2,N1_gender,N2_gender,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_surp
35,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,congressman,f,m,the woman lamented that the congressman had humiliated MASKTOKEN ideas intentionally at the international summit last year.,the woman lamented that the congressman had humiliated,his,the woman lamented that the congressman had humiliated,3.1138641834259033,3.7188472747802734,3.7162787914276123,3.781250476837158,3.7485194206237793,3.8227601051330566,3.669431447982788,3.3874335289001465,4.270538330078125,3.6147594451904297,4.105357646942139,4.503983497619629,3.5595028400421143,3.75110125541687,3.9302313327789307,3.4285531044006348,4.365062713623047,3.6041784286499023,3.728105306625366,3.8946564197540283,3.8259294033050537,3.8818976879119873,3.3089606761932373,4.024489402770996,3.6188907623291016
35,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,event planner,f,f,the woman lamented that the event planner had humiliated MASKTOKEN ideas intentionally at the international summit last year.,the woman lamented that the event planner had humiliated,his,the woman lamented that the event planner had humiliated,3.401385545730591,4.054362773895264,4.140538215637207,4.545434474945068,4.270606994628906,4.266530990600586,3.863312244415283,4.366542339324951,4.852240562438965,3.9494521617889404,4.339639663696289,4.895761489868164,3.971330404281616,4.4987568855285645,4.228952407836914,3.3555362224578857,4.5278730392456055,3.8695566654205322,4.16987943649292,4.606973171234131,4.003867149353027,4.578190326690674,3.952730178833008,4.566253662109375,4.090124607086182
36,1,Common Nouns,Match_Match,Match,Match,him,man,consultant,m,m,the man said that the consultant had prepared MASKTOKEN sufficiently to make a statement at the press meeting.,the man said that the consultant had prepared,him,the man said that the consultant had prepared,6.261460304260254,7.062185287475586,7.656175136566162,7.1394429206848145,7.412988185882568,6.816138744354248,6.099882125854492,7.192842483520508,7.395341873168945,6.7956438064575195,6.254355430603027,6.700112342834473,7.537965297698975,7.045726776123047,6.057751655578613,7.89841890335083,7.98593807220459,7.050596714019775,7.780971527099609,7.525694370269775,6.775444984436035,8.612298011779785,8.33674430847168,6.966226577758789,6.868404865264893
36,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,assistant,m,f,the man said that the assistant had prepared MASKTOKEN sufficiently to make a statement at the press meeting.,the man said that the assistant had prepared,him,the man said that the assistant had prepared,6.180994987487793,7.039900779724121,7.782318115234375,7.4019927978515625,7.277511119842529,6.671517848968506,6.4591779708862305,6.669044017791748,7.381181716918945,6.528831958770752,6.445007801055908,6.683143138885498,7.712548732757568,6.878640174865723,5.981534004211426,7.6017351150512695,8.033428192138672,7.168374538421631,7.438385963439941,7.004677772521973,6.9719014167785645,8.313453674316406,8.256982803344727,7.433029651641846,6.570140361785889
36,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,consultant,f,m,the woman said that the consultant had prepared MASKTOKEN sufficiently to make a statement at the press meeting.,the woman said that the consultant had prepared,him,the woman said that the consultant had prepared,6.524436950683594,7.646651744842529,7.811222076416016,7.566385746002197,8.070433616638184,7.073365688323975,6.609192848205566,7.387073516845703,7.560829162597656,7.155455589294434,6.644960880279541,6.74550199508667,7.646633148193359,7.401960372924805,6.408911228179932,8.031529426574707,8.17827320098877,7.36728048324585,8.072986602783203,7.713354587554932,6.8991570472717285,8.934067726135254,8.703824043273926,7.543899059295654,7.223627090454102
36,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,assistant,f,f,the woman said that the assistant had prepared MASKTOKEN sufficiently to make a statement at the press meeting.,the woman said that the assistant had prepared,him,the woman said that the assistant had prepared,6.439606666564941,7.672171592712402,7.935484409332275,7.864476203918457,7.940492630004883,6.917707443237305,6.860177993774414,6.899590492248535,7.522159099578857,6.9002509117126465,6.855071544647217,6.768139839172363,7.926358222961426,7.170441627502441,6.346095085144043,7.759125232696533,8.292906761169434,7.513275146484375,7.721118450164795,7.226519584655762,7.0671234130859375,8.639233589172363,8.669270515441895,7.9592061042785645,6.939541816711426
36,1,Common Nouns,Match_Match,Match,Match,his,man,consultant,m,m,the man said that the consultant had prepared MASKTOKEN notes sufficiently to make a statement at the press meeting.,the man said that the consultant had prepared,his,the man said that the consultant had prepared,4.616528034210205,5.360446929931641,4.874314308166504,5.4348578453063965,5.137335777282715,4.743505954742432,4.640867710113525,4.915251731872559,4.733702659606934,4.6401591300964355,4.941553592681885,5.473666667938232,5.205242156982422,5.297975540161133,5.243667125701904,5.496114253997803,5.629472732543945,5.352993011474609,4.943655490875244,5.0207343101501465,5.527441024780273,5.723532676696777,4.861652374267578,5.149638652801514,5.338242530822754
36,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,assistant,m,f,the man said that the assistant had prepared MASKTOKEN notes sufficiently to make a statement at the press meeting.,the man said that the assistant had prepared,his,the man said that the assistant had prepared,5.004241943359375,5.405608654022217,4.6879563331604,5.911636829376221,5.1999688148498535,4.952017307281494,5.424839973449707,5.10368537902832,4.626490116119385,4.640503883361816,5.278676509857178,5.410326957702637,5.1143975257873535,5.485851764678955,5.47454833984375,5.4512224197387695,5.6924824714660645,5.722305774688721,5.226380825042725,5.145352840423584,5.754467964172363,5.714714050292969,5.254581928253174,5.7222065925598145,5.919591903686523
36,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,consultant,f,m,the woman said that the consultant had prepared MASKTOKEN notes sufficiently to make a statement at the press meeting.,the woman said that the consultant had prepared,his,the woman said that the consultant had prepared,4.940102577209473,5.985749244689941,5.238964557647705,6.017286777496338,5.848730087280273,5.138221263885498,5.173064231872559,5.291342735290527,5.111329555511475,4.985971450805664,5.280007839202881,5.504796028137207,5.385101795196533,5.78099250793457,5.58378267288208,5.709835052490234,5.959269046783447,5.670872688293457,5.235759735107422,5.438189506530762,5.63462495803833,6.145315647125244,5.50081729888916,5.599612236022949,5.6657185554504395
36,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,assistant,f,f,the woman said that the assistant had prepared MASKTOKEN notes sufficiently to make a statement at the press meeting.,the woman said that the assistant had prepared,his,the woman said that the assistant had prepared,5.275683879852295,6.057619094848633,5.076107978820801,6.521081447601318,5.869619369506836,5.3468732833862305,5.847501754760742,5.458079814910889,4.977848052978516,4.982508182525635,5.634875774383545,5.442337989807129,5.347642421722412,5.852768421173096,5.869024753570557,5.644426345825195,6.087536334991455,6.047306060791016,5.525051116943359,5.565178394317627,5.874005317687988,6.158165454864502,5.923842430114746,6.165109634399414,6.281617164611816
37,1,Common Nouns,Match_Match,Match,Match,him,man,physics major,m,m,the man recalled that the physics major would challenge MASKTOKEN constantly with difficult questions and criticisms in every class.,the man recalled that the physics major would challenge,him,the man recalled that the physics major would challenge,4.9271464347839355,4.2390851974487305,5.178182125091553,4.101630687713623,4.810856342315674,5.008523941040039,5.109837055206299,5.354621887207031,4.4348931312561035,4.191344261169434,4.005678653717041,5.945455074310303,3.6792969703674316,5.21540641784668,3.934602975845337,4.793207168579102,4.61018180847168,3.5915517807006836,4.807692050933838,4.662032604217529,4.503142833709717,4.611630916595459,4.756101131439209,4.4167304039001465,4.556716442108154
37,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,nutrition major,m,f,the man recalled that the nutrition major would challenge MASKTOKEN constantly with difficult questions and criticisms in every class.,the man recalled that the nutrition major would challenge,him,the man recalled that the nutrition major would challenge,4.774715900421143,4.619078159332275,5.278165340423584,3.72721266746521,5.140644073486328,4.501658916473389,5.016904354095459,5.385408401489258,4.580132961273193,4.082303524017334,3.669135570526123,5.718337535858154,4.142596244812012,5.199694633483887,4.647410869598389,5.191430568695068,4.978687763214111,3.926811456680298,4.917359352111816,4.638823986053467,4.569649696350098,5.080774307250977,4.823831558227539,4.567160129547119,4.426364421844482
37,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,physics major,f,m,the woman recalled that the physics major would challenge MASKTOKEN constantly with difficult questions and criticisms in every class.,the woman recalled that the physics major would challenge,him,the woman recalled that the physics major would challenge,5.269300937652588,4.826986312866211,5.68709135055542,4.597503662109375,5.796472072601318,5.323542594909668,5.617193222045898,5.555510997772217,4.6781907081604,4.490091323852539,4.402256011962891,5.87792444229126,3.899395704269409,5.80183744430542,4.142121315002441,4.768083095550537,4.975801944732666,4.021034240722656,4.9262166023254395,4.862547397613525,4.452540874481201,5.079957485198975,5.109591960906982,4.9106011390686035,5.070754528045654
37,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,nutrition major,f,f,the woman recalled that the nutrition major would challenge MASKTOKEN constantly with difficult questions and criticisms in every class.,the woman recalled that the nutrition major would challenge,him,the woman recalled that the nutrition major would challenge,5.106516361236572,5.255587577819824,5.7911787033081055,4.407873153686523,6.299962520599365,4.787076950073242,5.542560577392578,5.613692283630371,4.868319034576416,4.363921642303467,4.06879997253418,5.685925006866455,4.3885908126831055,5.738405227661133,4.813477993011475,5.245168209075928,5.384729385375977,4.499032974243164,5.094357490539551,4.8659186363220215,4.532983779907227,5.611597061157227,5.2612624168396,5.140161514282227,4.914369583129883
37,1,Common Nouns,Match_Match,Match,Match,his,man,physics major,m,m,the man recalled that the physics major would challenge MASKTOKEN students constantly with difficult questions and criticisms in every class.,the man recalled that the physics major would challenge,his,the man recalled that the physics major would challenge,4.824110984802246,4.293531894683838,4.823870658874512,4.982850551605225,4.474111557006836,5.042603015899658,5.02863073348999,4.941715240478516,4.211912631988525,4.717592239379883,4.879716873168945,6.323817253112793,4.253115177154541,5.184680938720703,4.9784674644470215,5.168126583099365,4.678025722503662,4.7847700119018555,4.828184127807617,4.99171257019043,5.433494567871094,5.211086750030518,4.54061222076416,4.787098407745361,4.832385540008545
37,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,nutrition major,m,f,the man recalled that the nutrition major would challenge MASKTOKEN students constantly with difficult questions and criticisms in every class.,the man recalled that the nutrition major would challenge,his,the man recalled that the nutrition major would challenge,4.591574668884277,4.899221420288086,5.167952060699463,4.670808792114258,5.004206657409668,4.770725250244141,4.954617977142334,4.922078609466553,4.182538032531738,4.668267250061035,4.805004119873047,6.162223815917969,4.801844120025635,5.242669582366943,5.520224094390869,5.360514163970947,4.903099536895752,4.951313495635986,4.947591304779053,5.229144096374512,5.372445583343506,5.588421821594238,4.957753658294678,5.001956939697266,4.911864280700684
37,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,physics major,f,m,the woman recalled that the physics major would challenge MASKTOKEN students constantly with difficult questions and criticisms in every class.,the woman recalled that the physics major would challenge,his,the woman recalled that the physics major would challenge,5.125504493713379,4.916882038116455,5.550121307373047,5.655891418457031,5.325834274291992,5.496309757232666,5.583963394165039,5.315368175506592,4.619740962982178,5.09578275680542,5.247313976287842,6.261146068572998,4.500722408294678,5.8233160972595215,5.350904941558838,5.312499046325684,5.227107048034668,5.270263671875,5.05747652053833,5.460843086242676,5.447981834411621,5.766436576843262,5.06281852722168,5.266526699066162,5.378139495849609
37,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,nutrition major,f,f,the woman recalled that the nutrition major would challenge MASKTOKEN students constantly with difficult questions and criticisms in every class.,the woman recalled that the nutrition major would challenge,his,the woman recalled that the nutrition major would challenge,4.909823417663574,5.561303615570068,5.864701747894287,5.5067243576049805,6.040250778198242,5.248402118682861,5.486839294433594,5.310083866119385,4.688485622406006,5.061623573303223,5.147012710571289,6.093173027038574,5.047549724578857,5.915297985076904,5.812775611877441,5.56359338760376,5.4976654052734375,5.57275915145874,5.215336799621582,5.694595813751221,5.383800029754639,6.194997787475586,5.58189582824707,5.534060955047607,5.386050224304199
38,1,Common Nouns,Match_Match,Match,Match,him,man,boss,m,m,the man feared that the boss would betray MASKTOKEN eagerly during the interrogation to escape a lengthy prison sentence.,the man feared that the boss would betray,him,the man feared that the boss would betray,2.6899478435516357,3.478726625442505,3.222917318344116,2.972656726837158,4.356254577636719,3.105823278427124,4.0090861320495605,4.291072845458984,4.313582420349121,3.7966814041137695,3.608833074569702,5.264439105987549,2.758112907409668,4.096411228179932,2.5539615154266357,3.8517045974731445,3.941847801208496,3.4360501766204834,3.2815258502960205,2.897684097290039,3.4476990699768066,3.190683364868164,3.668826103210449,3.525749444961548,3.2049028873443604
38,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,prostitute,m,f,the man feared that the prostitute would betray MASKTOKEN eagerly during the interrogation to escape a lengthy prison sentence.,the man feared that the prostitute would betray,him,the man feared that the prostitute would betray,3.1128885746002197,3.3325443267822266,3.270237445831299,2.7574779987335205,4.42649507522583,3.535141944885254,4.359559059143066,4.378514289855957,4.000522613525391,3.759657621383667,3.7123355865478516,5.026790142059326,2.656303882598877,4.3248186111450195,2.563950538635254,4.161057949066162,3.793996810913086,3.6286468505859375,3.411088466644287,3.1214685440063477,3.7361180782318115,3.4147846698760986,3.466731548309326,3.602959394454956,3.2792866230010986
38,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,boss,f,m,the woman feared that the boss would betray MASKTOKEN eagerly during the interrogation to escape a lengthy prison sentence.,the woman feared that the boss would betray,him,the woman feared that the boss would betray,3.082746982574463,4.187087535858154,3.5872089862823486,3.5516955852508545,5.262441158294678,3.6023736000061035,4.571328163146973,4.571413040161133,4.514510631561279,4.223637104034424,4.034853458404541,5.290096282958984,2.87880277633667,4.52222204208374,3.002798557281494,4.12291145324707,4.473928928375244,3.9944236278533936,3.4117796421051025,3.0514020919799805,3.5407967567443848,3.7681427001953125,3.8629469871520996,4.238944053649902,3.770664930343628
38,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,prostitute,f,f,the woman feared that the prostitute would betray MASKTOKEN eagerly during the interrogation to escape a lengthy prison sentence.,the woman feared that the prostitute would betray,him,the woman feared that the prostitute would betray,3.481414556503296,4.100710391998291,3.739243268966675,3.38666033744812,5.049484729766846,3.8953099250793457,4.84665060043335,4.583437919616699,4.2700958251953125,4.092106819152832,4.081135272979736,5.049498558044434,2.8720624446868896,4.682129383087158,3.151266574859619,4.423800468444824,4.362936496734619,4.10634183883667,3.619368553161621,3.383554220199585,3.9070446491241455,4.096502304077148,3.826204538345337,4.307696342468262,3.817631721496582
38,1,Common Nouns,Match_Match,Match,Match,his,man,boss,m,m,the man feared that the boss would betray MASKTOKEN friends eagerly during the interrogation to escape a lengthy prison sentence.,the man feared that the boss would betray,his,the man feared that the boss would betray,2.6353797912597656,3.458253860473633,2.9693737030029297,3.4229321479797363,3.6932244300842285,2.649075984954834,3.8511013984680176,3.417876958847046,3.3562541007995605,3.1523241996765137,3.5265867710113525,4.639647960662842,3.2723395824432373,4.410672664642334,3.7480812072753906,2.911179542541504,3.2253406047821045,3.424354076385498,3.7114741802215576,3.624053478240967,4.014875888824463,2.9684295654296875,3.4242515563964844,3.7064220905303955,3.8887264728546143
38,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,prostitute,m,f,the man feared that the prostitute would betray MASKTOKEN friends eagerly during the interrogation to escape a lengthy prison sentence.,the man feared that the prostitute would betray,his,the man feared that the prostitute would betray,3.09847092628479,3.411440134048462,3.230752944946289,3.4778292179107666,4.016407489776611,3.1645219326019287,4.170548915863037,3.568448781967163,3.328486204147339,3.3432023525238037,3.6246354579925537,4.454264163970947,3.3972971439361572,4.863173484802246,3.5635671615600586,3.3310723304748535,3.276639938354492,3.650667428970337,3.9107377529144287,3.9895365238189697,4.1683502197265625,3.3783628940582275,3.2320990562438965,3.8155272006988525,4.159579277038574
38,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,boss,f,m,the woman feared that the boss would betray MASKTOKEN friends eagerly during the interrogation to escape a lengthy prison sentence.,the woman feared that the boss would betray,his,the woman feared that the boss would betray,2.9987947940826416,4.1569366455078125,3.6082513332366943,4.12015438079834,4.588624000549316,3.3139326572418213,4.481398105621338,3.8782968521118164,3.731356620788574,3.546565055847168,3.9787731170654297,4.6470818519592285,3.479912281036377,4.95480489730835,4.192747592926025,3.2793655395507812,3.8492534160614014,3.8647913932800293,4.001625061035156,3.9662396907806396,4.123124599456787,3.6809775829315186,3.7939295768737793,4.354190349578857,4.323487281799316
38,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,prostitute,f,f,the woman feared that the prostitute would betray MASKTOKEN friends eagerly during the interrogation to escape a lengthy prison sentence.,the woman feared that the prostitute would betray,his,the woman feared that the prostitute would betray,3.3887956142425537,4.171586513519287,3.879997968673706,4.1724395751953125,4.594174861907959,3.657895565032959,4.676548957824707,3.881253480911255,3.74412202835083,3.6058716773986816,4.045919895172119,4.55285120010376,3.620192527770996,5.255048751831055,4.067328929901123,3.6324379444122314,3.9203107357025146,4.067701816558838,4.231729984283447,4.383585453033447,4.311183452606201,4.182793617248535,3.714770793914795,4.45164155960083,4.558751583099365
39,1,Common Nouns,Match_Match,Match,Match,him,man,gun advocate,m,m,the man hoped that the gun advocate would correct MASKTOKEN about public opinion on the controversial topic.,the man hoped that the gun advocate would correct,him,the man hoped that the gun advocate would correct,6.250280857086182,6.689300060272217,6.698368549346924,6.208859920501709,7.353939056396484,7.202486038208008,8.57352066040039,7.481199741363525,7.603645324707031,6.80429744720459,7.437323570251465,7.384699821472168,7.729274272918701,8.397274017333984,6.03289270401001,7.270756244659424,7.384162902832031,7.029598236083984,7.303205490112305,6.31876277923584,6.81873083114624,7.393105983734131,6.9900736808776855,8.150873184204102,7.443797588348389
39,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,abortion advocate,m,f,the man hoped that the abortion advocate would correct MASKTOKEN about public opinion on the controversial topic.,the man hoped that the abortion advocate would correct,him,the man hoped that the abortion advocate would correct,6.4997076988220215,6.497591018676758,6.686172008514404,6.387485027313232,7.047928810119629,7.370748519897461,8.378548622131348,7.794605731964111,7.752023696899414,6.452600955963135,7.113064765930176,7.415672302246094,7.772258281707764,8.922225952148438,6.054411888122559,7.469118595123291,7.292239189147949,6.88357400894165,6.994764804840088,6.691771984100342,7.126739501953125,6.854233741760254,6.99730920791626,8.336750030517578,7.016616344451904
39,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,gun advocate,f,m,the woman hoped that the gun advocate would correct MASKTOKEN about public opinion on the controversial topic.,the woman hoped that the gun advocate would correct,him,the woman hoped that the gun advocate would correct,6.500735759735107,7.328084945678711,7.162400245666504,6.50291633605957,8.130796432495117,7.40370512008667,8.966032981872559,7.712362289428711,7.7188262939453125,7.085926055908203,7.82694149017334,7.230861186981201,7.727409362792969,8.622905731201172,6.451717376708984,7.304178237915039,7.703862190246582,7.4361491203308105,7.459256649017334,6.700014591217041,6.790245532989502,7.6902899742126465,7.509777069091797,8.546236991882324,7.862837791442871
39,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,abortion advocate,f,f,the woman hoped that the abortion advocate would correct MASKTOKEN about public opinion on the controversial topic.,the woman hoped that the abortion advocate would correct,him,the woman hoped that the abortion advocate would correct,6.714040279388428,7.100650310516357,7.139395236968994,6.736180782318115,7.927984714508057,7.570833206176758,8.828764915466309,8.05263614654541,7.856525897979736,6.721892356872559,7.477487087249756,7.2945780754089355,7.851162910461426,9.35620403289795,6.578979015350342,7.513708591461182,7.638637542724609,7.378779888153076,7.222900390625,6.932255744934082,7.0328288078308105,7.158448696136475,7.483227729797363,8.711541175842285,7.468766689300537
39,1,Common Nouns,Match_Match,Match,Match,his,man,gun advocate,m,m,the man hoped that the gun advocate would correct MASKTOKEN thoughts about public opinion on the controversial topic.,the man hoped that the gun advocate would correct,his,the man hoped that the gun advocate would correct,3.951077699661255,4.113905429840088,3.9657514095306396,4.558302402496338,4.43870210647583,4.064165115356445,3.9747250080108643,3.830371379852295,4.083889484405518,4.294527053833008,4.146496295928955,5.463686466217041,4.415599346160889,4.554510116577148,4.33140754699707,4.549466609954834,4.345656394958496,4.015061378479004,4.1962714195251465,4.30616569519043,4.260268688201904,4.902463912963867,3.2763068675994873,4.437078952789307,4.865916728973389
39,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,abortion advocate,m,f,the man hoped that the abortion advocate would correct MASKTOKEN thoughts about public opinion on the controversial topic.,the man hoped that the abortion advocate would correct,his,the man hoped that the abortion advocate would correct,4.219367980957031,4.160046577453613,4.070624828338623,4.9477152824401855,4.397627830505371,4.127992630004883,4.268155097961426,4.284175872802734,4.235849380493164,4.296230316162109,4.34291934967041,5.647641181945801,4.897524356842041,4.858860492706299,4.497942924499512,4.674555778503418,4.428111553192139,3.9838171005249023,4.014726638793945,5.00686502456665,5.032275199890137,4.823368549346924,3.562757730484009,4.8918137550354,4.662629127502441
39,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,gun advocate,f,m,the woman hoped that the gun advocate would correct MASKTOKEN thoughts about public opinion on the controversial topic.,the woman hoped that the gun advocate would correct,his,the woman hoped that the gun advocate would correct,4.218168258666992,4.725148677825928,4.52799654006958,5.022147178649902,5.14035177230835,4.368432998657227,4.486205101013184,4.282352924346924,4.377536296844482,4.610733509063721,4.471811294555664,5.249208450317383,4.535077095031738,4.9637932777404785,4.728522777557373,4.657323360443115,4.78931188583374,4.409296035766602,4.437816143035889,4.72904634475708,4.268343925476074,5.287843704223633,4.093751907348633,4.754095554351807,5.200751304626465
39,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,abortion advocate,f,f,the woman hoped that the abortion advocate would correct MASKTOKEN thoughts about public opinion on the controversial topic.,the woman hoped that the abortion advocate would correct,his,the woman hoped that the abortion advocate would correct,4.446755886077881,4.705460071563721,4.607981204986572,5.440317630767822,5.153790473937988,4.439387798309326,4.780545711517334,4.6835479736328125,4.501862525939941,4.616434097290039,4.650483131408691,5.447893142700195,5.077986717224121,5.37203311920166,4.980030059814453,4.7774577140808105,4.897875785827637,4.453705787658691,4.295464038848877,5.275077819824219,4.987699031829834,5.218531608581543,4.307587623596191,5.1999192237854,5.0405354499816895
40,1,Common Nouns,Match_Match,Match,Match,him,man,metal worker,m,m,the man predicted that the metal worker would confront MASKTOKEN daily until salaries were increased for all employees.,the man predicted that the metal worker would confront,him,the man predicted that the metal worker would confront,3.767357587814331,4.420864582061768,4.458489894866943,3.931021213531494,4.716036319732666,4.430647373199463,5.53836727142334,4.402860164642334,4.595106601715088,4.151435852050781,4.197429656982422,5.2373433113098145,4.451178073883057,4.5615620613098145,3.933812379837036,4.355958461761475,4.5926513671875,4.74860143661499,4.080560207366943,3.8456692695617676,4.112725734710693,4.082656383514404,4.022729396820068,3.8983328342437744,4.857469081878662
40,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,fashion designer,m,f,the man predicted that the fashion designer would confront MASKTOKEN daily until salaries were increased for all employees.,the man predicted that the fashion designer would confront,him,the man predicted that the fashion designer would confront,4.2007856369018555,4.178600311279297,4.234902858734131,3.305971622467041,4.321695804595947,5.154570579528809,4.943136692047119,4.683281421661377,4.49078893661499,4.428609848022461,4.673952102661133,5.22514533996582,3.7939345836639404,4.4798150062561035,3.6173131465911865,3.9728033542633057,4.600107192993164,4.848109245300293,3.9629628658294678,3.8533551692962646,4.2484660148620605,4.452030181884766,4.237671852111816,4.457225322723389,4.454920768737793
40,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,metal worker,f,m,the woman predicted that the metal worker would confront MASKTOKEN daily until salaries were increased for all employees.,the woman predicted that the metal worker would confront,him,the woman predicted that the metal worker would confront,4.106316089630127,5.012872219085693,5.027116775512695,4.506916522979736,5.5437188148498535,4.6637420654296875,5.978774547576904,4.573086261749268,4.742510795593262,4.450984001159668,4.699544906616211,5.189517021179199,4.616643905639648,5.222775459289551,4.386990547180176,4.577433109283447,4.844178199768066,5.202111721038818,4.243528366088867,4.146866321563721,4.107407093048096,4.678086280822754,4.27786111831665,4.573641777038574,5.292761325836182
40,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,fashion designer,f,f,the woman predicted that the fashion designer would confront MASKTOKEN daily until salaries were increased for all employees.,the woman predicted that the fashion designer would confront,him,the woman predicted that the fashion designer would confront,4.608572959899902,4.738353252410889,4.758496284484863,3.7504923343658447,5.163698673248291,5.412527084350586,5.376148223876953,4.97067403793335,4.591396808624268,4.751608371734619,5.182685375213623,5.360948085784912,3.8960983753204346,5.167715549468994,4.020760536193848,4.189114093780518,4.959266662597656,5.355719566345215,4.111030101776123,4.132284164428711,4.272632122039795,4.904658794403076,4.613503456115723,5.099752426147461,4.888510704040527
40,1,Common Nouns,Match_Match,Match,Match,his,man,metal worker,m,m,the man predicted that the metal worker would confront MASKTOKEN boss daily until salaries were increased for all employees.,the man predicted that the metal worker would confront,his,the man predicted that the metal worker would confront,4.167332649230957,4.44052267074585,4.262454509735107,4.451371669769287,4.702972412109375,4.028166770935059,5.103336334228516,3.917538642883301,4.529672145843506,4.081741809844971,4.597999572753906,4.776693820953369,4.842951774597168,4.564579010009766,4.625965595245361,4.155457019805908,4.166234493255615,4.4848761558532715,4.452478885650635,4.391938209533691,4.4775614738464355,4.391977310180664,3.2135493755340576,4.0725016593933105,4.360789775848389
40,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,fashion designer,m,f,the man predicted that the fashion designer would confront MASKTOKEN boss daily until salaries were increased for all employees.,the man predicted that the fashion designer would confront,his,the man predicted that the fashion designer would confront,4.2572221755981445,4.414231300354004,4.383000373840332,4.069735527038574,4.2411723136901855,4.46103572845459,4.498632907867432,4.394418239593506,4.760244369506836,4.394617557525635,5.121435642242432,4.900539398193359,4.730139255523682,4.309330463409424,4.457925796508789,4.184742450714111,4.107655048370361,4.994305610656738,4.622127056121826,4.708972930908203,4.570150852203369,4.839097023010254,3.1791296005249023,4.574267387390137,4.377295970916748
