item,exp,pronoun,cond,contrast,target_changed,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_surp,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_surp
24,1,she,m,Mismatch,1,"When she was abroad, the MASKTOKEN forgave the lady for all the troubles.","When she was abroad, the",lord,"When she was abroad, the",11.846196174621582,10.693586349487305,10.974365234375,11.423951148986816,11.673075675964355,12.347960472106934,11.264461517333984,11.825148582458496,11.096522331237793,10.443302154541016,11.204876899719238,10.215409278869629,10.999553680419922,11.248167991638184,11.191627502441406,11.09638500213623,10.886521339416504,11.570989608764648,11.317647933959961,11.294865608215332,12.139185905456543,10.856550216674805,10.77120304107666,11.070638656616211,11.166141510009766
24,1,she,f,Match,1,"When she was abroad, the MASKTOKEN forgave the duke for all the troubles.","When she was abroad, the",lady,"When she was abroad, the",11.76768684387207,10.950723648071289,11.322760581970215,10.974270820617676,11.174942970275879,11.126619338989258,10.684198379516602,11.750456809997559,11.822230339050293,10.562076568603516,12.203669548034668,12.51909065246582,10.880841255187988,10.619616508483887,10.670928955078125,11.146585464477539,10.915512084960938,10.319302558898926,11.293831825256348,10.921998977661133,11.241195678710938,11.509383201599121,11.214311599731445,10.635513305664062,11.937973022460938
24,1,he,f,Mismatch,1,"When he was abroad, the MASKTOKEN forgave the duke for all the troubles.","When he was abroad, the",lady,"When he was abroad, the",12.738041877746582,12.339083671569824,12.696002960205078,12.525683403015137,12.67758846282959,12.817840576171875,12.427826881408691,12.726344108581543,13.170989990234375,12.176682472229004,13.17261028289795,13.267709732055664,11.90886116027832,12.346787452697754,11.77575397491455,12.419856071472168,12.073949813842773,11.474254608154297,12.32254409790039,12.294940948486328,12.449203491210938,12.601920127868652,12.868256568908691,11.975600242614746,13.015491485595703
25,1,he,m,Match,0,"When he was discovered, the MASKTOKEN blamed the mistress straight away.","When he was discovered, the",husband,"When he was discovered, the",12.264586448669434,12.890886306762695,13.095172882080078,12.185391426086426,12.258298873901367,12.856719970703125,13.095080375671387,12.863805770874023,12.699108123779297,12.343474388122559,13.329557418823242,13.551775932312012,12.912836074829102,11.224629402160645,12.800957679748535,12.548120498657227,11.98459529876709,12.685132026672363,12.112025260925293,13.202042579650879,12.106881141662598,12.430583953857422,12.759255409240723,11.680434226989746,12.083211898803711
25,1,she,m,Mismatch,0,"When she was discovered, the MASKTOKEN blamed the mistress straight away.","When she was discovered, the",husband,"When she was discovered, the",10.751639366149902,10.923307418823242,10.877058029174805,10.254144668579102,10.589056015014648,10.500730514526367,11.142451286315918,11.139142036437988,10.785094261169434,10.50471305847168,12.215081214904785,12.491294860839844,11.195086479187012,9.49233341217041,11.559944152832031,11.174649238586426,9.722046852111816,11.027081489562988,10.62452507019043,10.641121864318848,10.732080459594727,11.049673080444336,10.573851585388184,9.657739639282227,10.529151916503906
25,1,she,f,Match,0,"When she was discovered, the MASKTOKEN blamed the husband straight away.","When she was discovered, the",mistress,"When she was discovered, the",13.886896133422852,14.665300369262695,15.07764720916748,14.118534088134766,14.370513916015625,14.06885051727295,14.077073097229004,14.35628890991211,14.137271881103516,13.698118209838867,15.438828468322754,15.415735244750977,14.472939491271973,14.064278602600098,15.589242935180664,13.965421676635742,15.072785377502441,14.0307035446167,14.585168838500977,13.93799114227295,14.611263275146484,13.922094345092773,14.295601844787598,13.753150939941406,14.696149826049805
25,1,he,f,Mismatch,0,"When he was discovered, the MASKTOKEN blamed the husband straight away.","When he was discovered, the",mistress,"When he was discovered, the",14.731773376464844,15.349513053894043,16.473180770874023,15.196272850036621,15.246170043945312,15.224396705627441,15.304276466369629,15.529311180114746,15.104528427124023,15.094573020935059,16.045581817626953,15.663178443908691,15.512392044067383,15.21543025970459,16.27436637878418,14.576391220092773,15.92934513092041,14.715286254882812,15.360125541687012,15.13161849975586,15.440913200378418,14.688628196716309,15.489856719970703,14.7009916305542,15.464159965515137
26,1,he,m,Match,1,"When he was busy, the MASKTOKEN avoided the lady as much as possible.","When he was busy, the",man,"When he was busy, the",8.556177139282227,7.759099006652832,7.904519081115723,7.593955039978027,7.993441104888916,8.926944732666016,7.9618120193481445,8.320903778076172,8.33370304107666,7.126633644104004,8.445301055908203,8.482893943786621,7.7522053718566895,7.982851028442383,8.208311080932617,8.096631050109863,7.8199462890625,7.774881362915039,7.8969244956970215,7.126114845275879,8.337964057922363,8.173564910888672,8.31882095336914,7.357882976531982,8.34002685546875
26,1,she,m,Mismatch,1,"When she was busy, the MASKTOKEN avoided the lady as much as possible.","When she was busy, the",man,"When she was busy, the",8.935951232910156,8.218059539794922,8.083525657653809,7.926699638366699,8.602641105651855,9.35063362121582,8.340726852416992,8.505751609802246,8.630316734313965,7.261417865753174,8.862786293029785,8.91813850402832,8.070464134216309,8.414505004882812,8.563899040222168,8.665678977966309,8.081159591674805,8.045836448669434,8.09959602355957,7.510281562805176,8.537205696105957,8.43161678314209,8.666486740112305,7.57041072845459,8.483163833618164
26,1,she,f,Match,1,"When she was busy, the MASKTOKEN avoided the man as much as possible.","When she was busy, the",lady,"When she was busy, the",12.009696960449219,11.116812705993652,11.164647102355957,10.879986763000488,11.585695266723633,11.7162504196167,10.703927993774414,11.970418930053711,11.45875358581543,10.506246566772461,11.809388160705566,12.591944694519043,10.733683586120605,10.752731323242188,10.429987907409668,11.232340812683105,11.307708740234375,11.07627010345459,11.556458473205566,11.357626914978027,11.567989349365234,11.438355445861816,11.680642127990723,10.938740730285645,12.100591659545898
26,1,he,f,Mismatch,1,"When he was busy, the MASKTOKEN avoided the man as much as possible.","When he was busy, the",lady,"When he was busy, the",13.001252174377441,12.504067420959473,12.660048484802246,12.307918548583984,12.923441886901855,13.400762557983398,12.392145156860352,13.039875984191895,12.7639799118042,12.16252326965332,12.886351585388184,13.331145286560059,11.772359848022461,12.431708335876465,11.538972854614258,12.470781326293945,12.438664436340332,12.229996681213379,12.566372871398926,12.798018455505371,12.788325309753418,12.616966247558594,13.378152847290039,12.159614562988281,13.197792053222656
27,1,he,m,Match,0,"When he was twenty-one, the MASKTOKEN married the bride in the cathedral.","When he was twenty-one, the",prince,"When he was twenty-one, the",9.875061988830566,9.336363792419434,9.606112480163574,10.143387794494629,9.755186080932617,8.912766456604004,9.72607707977295,9.977765083312988,10.694561958312988,9.816548347473145,9.799689292907715,9.929694175720215,9.561638832092285,9.90988826751709,9.391550064086914,8.833352088928223,10.01303482055664,9.211627006530762,9.38333511352539,9.420226097106934,10.394401550292969,9.901128768920898,10.1712646484375,9.879379272460938,9.500597953796387
27,1,she,m,Mismatch,0,"When she was twenty-one, the MASKTOKEN married the bride in the cathedral.","When she was twenty-one, the",prince,"When she was twenty-one, the",9.750494003295898,9.195306777954102,8.893956184387207,9.915146827697754,9.720471382141113,8.697620391845703,9.456036567687988,9.961688041687012,10.670074462890625,9.352949142456055,9.83149242401123,9.989933013916016,9.244622230529785,9.598061561584473,9.259296417236328,8.5736083984375,9.87342643737793,9.32179069519043,9.1841459274292,9.514046669006348,10.118748664855957,9.787881851196289,9.904730796813965,10.122254371643066,9.432040214538574
27,1,she,f,Match,0,"When she was twenty-one, the MASKTOKEN married the prince in the cathedral.","When she was twenty-one, the",bride,"When she was twenty-one, the",12.21872615814209,12.592751502990723,11.417189598083496,12.016082763671875,12.860899925231934,10.054522514343262,11.936582565307617,10.768925666809082,13.373604774475098,12.091226577758789,13.315421104431152,13.213757514953613,12.519392967224121,12.438285827636719,13.465773582458496,12.040882110595703,12.645980834960938,12.365703582763672,13.890875816345215,12.82960319519043,12.868809700012207,13.23621654510498,12.564602851867676,12.556600570678711,12.435080528259277
27,1,he,f,Mismatch,0,"When he was twenty-one, the MASKTOKEN married the prince in the cathedral.","When he was twenty-one, the",bride,"When he was twenty-one, the",13.252894401550293,13.492836952209473,12.859386444091797,13.18585205078125,13.887029647827148,11.795636177062988,13.086508750915527,12.030714988708496,14.279589653015137,13.371186256408691,13.783574104309082,13.924629211425781,13.431825637817383,13.393827438354492,14.28396224975586,13.246535301208496,13.374200820922852,12.940712928771973,14.583748817443848,13.995521545410156,13.932284355163574,14.034124374389648,13.76229476928711,13.641579627990723,13.365331649780273
28,1,he,m,Match,0,"When he was annoyed, the MASKTOKEN disliked the maid very much.","When he was annoyed, the",general,"When he was annoyed, the",9.443962097167969,9.137866020202637,9.350709915161133,9.243145942687988,8.325886726379395,9.2930269241333,9.047329902648926,9.210311889648438,9.026436805725098,8.146134376525879,8.550259590148926,7.928961277008057,8.713096618652344,8.587077140808105,8.841174125671387,8.737029075622559,8.38243579864502,8.675642967224121,9.022254943847656,9.046445846557617,9.13968563079834,8.199667930603027,7.943575859069824,9.110615730285645,9.477094650268555
28,1,she,m,Mismatch,0,"When she was annoyed, the MASKTOKEN disliked the maid very much.","When she was annoyed, the",general,"When she was annoyed, the",9.648469924926758,9.289178848266602,9.633186340332031,9.5985689163208,8.974998474121094,9.817924499511719,9.485405921936035,9.432488441467285,9.580156326293945,8.481441497802734,8.86476993560791,8.108821868896484,9.098037719726562,8.940360069274902,9.163036346435547,9.127881050109863,8.688102722167969,8.836153984069824,9.3577299118042,9.40113353729248,9.373916625976562,8.371837615966797,8.431283950805664,9.335699081420898,9.833843231201172
28,1,she,f,Match,1,"When she was annoyed, the MASKTOKEN disliked the general very much.","When she was annoyed, the",maid,"When she was annoyed, the",13.856660842895508,14.167778968811035,13.111690521240234,13.629511833190918,13.836663246154785,13.41251277923584,14.36080551147461,13.729077339172363,14.250569343566895,12.987762451171875,13.34673023223877,14.679847717285156,13.42124080657959,12.550251960754395,14.409773826599121,14.185408592224121,13.845453262329102,13.50903606414795,14.538684844970703,13.802427291870117,15.202573776245117,14.542664527893066,13.3259916305542,12.893921852111816,13.12596321105957
28,1,he,f,Mismatch,1,"When he was annoyed, the MASKTOKEN disliked the general very much.","When he was annoyed, the",maid,"When he was annoyed, the",15.008280754089355,15.335930824279785,14.78688907623291,15.04923152923584,15.35838794708252,15.354254722595215,16.249958038330078,15.540376663208008,15.714269638061523,14.765962600708008,14.249802589416504,15.556714057922363,14.793021202087402,14.141072273254395,15.624728202819824,15.603752136230469,15.113534927368164,14.52115249633789,15.682140350341797,15.207902908325195,16.51319122314453,15.65481948852539,15.181245803833008,14.473628044128418,14.447589874267578
29,1,he,m,Match,1,"When he was in church, the MASKTOKEN congratulated the sister about the charity work.","When he was in church, the",priest,"When he was in church, the",11.287689208984375,11.928072929382324,10.670272827148438,10.696673393249512,10.965346336364746,12.130594253540039,12.026921272277832,10.68038558959961,10.604419708251953,11.366640090942383,10.352579116821289,11.727712631225586,11.15192699432373,10.806319236755371,10.753120422363281,11.292699813842773,10.975017547607422,10.332967758178711,11.591425895690918,10.331912994384766,10.682262420654297,12.257084846496582,11.658899307250977,10.663138389587402,10.93196964263916
29,1,she,m,Mismatch,1,"When she was in church, the MASKTOKEN congratulated the sister about the charity work.","When she was in church, the",priest,"When she was in church, the",11.433040618896484,12.533197402954102,10.634404182434082,11.178570747375488,11.647226333618164,12.57258129119873,12.348938941955566,11.219147682189941,10.871055603027344,11.409814834594727,10.734579086303711,12.397543907165527,11.549419403076172,11.172539710998535,11.12685775756836,11.788021087646484,11.796977996826172,10.816251754760742,11.824868202209473,10.630660057067871,10.826628684997559,12.825963973999023,11.794526100158691,11.08574104309082,11.134187698364258
29,1,she,f,Match,0,"When she was in church, the MASKTOKEN congratulated the priest about the charity work.","When she was in church, the",sister,"When she was in church, the",12.18341064453125,12.932287216186523,12.019049644470215,11.828527450561523,11.69187068939209,11.171008110046387,12.652141571044922,11.35818099975586,12.399002075195312,12.000795364379883,12.144737243652344,12.993195533752441,12.443415641784668,11.62341594696045,11.59577465057373,10.520550727844238,11.973156929016113,10.778749465942383,12.217896461486816,10.78883171081543,12.585087776184082,12.437052726745605,11.931181907653809,12.12740707397461,12.819684028625488
29,1,he,f,Mismatch,0,"When he was in church, the MASKTOKEN congratulated the priest about the charity work.","When he was in church, the",sister,"When he was in church, the",12.911198616027832,13.626030921936035,12.936463356018066,12.84855842590332,12.525407791137695,12.435458183288574,13.440671920776367,12.325878143310547,13.032623291015625,12.808018684387207,13.028573989868164,13.334662437438965,13.145813941955566,12.426179885864258,12.157419204711914,11.563346862792969,12.966771125793457,11.400138854980469,13.048982620239258,11.696102142333984,13.247149467468262,13.016569137573242,13.07461929321289,12.84600830078125,13.549273490905762
30,1,he,m,Match,0,"When he was banished, the MASKTOKEN missed the witch a great deal.","When he was banished, the",wizard,"When he was banished, the",13.180049896240234,14.26484203338623,13.105499267578125,13.861645698547363,14.283082962036133,13.114307403564453,13.639904022216797,13.927443504333496,14.431044578552246,13.762384414672852,13.330693244934082,13.14294147491455,13.214871406555176,13.480694770812988,14.935904502868652,14.569825172424316,13.88528060913086,13.422003746032715,13.334510803222656,13.706952095031738,14.421211242675781,13.413240432739258,13.4090576171875,13.683568000793457,14.481738090515137
30,1,she,m,Mismatch,0,"When she was banished, the MASKTOKEN missed the witch a great deal.","When she was banished, the",wizard,"When she was banished, the",13.442927360534668,14.79023265838623,13.427018165588379,14.125476837158203,14.64795207977295,13.463371276855469,13.388435363769531,13.740153312683105,14.487736701965332,13.71472454071045,13.580172538757324,13.313133239746094,13.288777351379395,13.904684066772461,15.058073997497559,14.669154167175293,14.270374298095703,13.693704605102539,13.295318603515625,13.913944244384766,14.376632690429688,13.96114730834961,13.648639678955078,13.61552619934082,14.743825912475586
30,1,she,f,Match,0,"When she was banished, the MASKTOKEN missed the wizard a great deal.","When she was banished, the",witch,"When she was banished, the",13.700064659118652,14.044663429260254,12.828003883361816,13.157605171203613,14.52885913848877,12.613866806030273,13.738204002380371,13.564436912536621,13.762889862060547,13.834820747375488,12.65963077545166,15.032648086547852,13.076316833496094,13.421905517578125,14.53715705871582,13.607404708862305,15.137660026550293,14.036503791809082,13.555322647094727,13.394828796386719,12.703104972839355,14.329440116882324,13.464546203613281,13.53905200958252,13.397635459899902
30,1,he,f,Mismatch,0,"When he was banished, the MASKTOKEN missed the wizard a great deal.","When he was banished, the",witch,"When he was banished, the",14.844176292419434,15.335501670837402,14.087669372558594,14.627327919006348,15.777368545532227,14.199790000915527,15.442140579223633,14.529848098754883,14.949883460998535,15.050596237182617,13.579389572143555,15.96670150756836,13.828544616699219,15.137622833251953,15.440659523010254,14.733818054199219,15.85004997253418,14.551529884338379,14.47443962097168,14.689033508300781,14.003873825073242,15.150186538696289,14.87535285949707,14.754446029663086,14.272915840148926
31,1,he,m,Match,0,"When he was angry, the MASKTOKEN ignored the lady all the time.","When he was angry, the",man,"When he was angry, the",8.028037071228027,7.066612720489502,7.544111251831055,7.46866512298584,7.608500003814697,8.07352066040039,8.204484939575195,7.824021816253662,8.095405578613281,6.782619953155518,7.861598014831543,8.518829345703125,7.394115924835205,7.577889919281006,8.041386604309082,7.653120517730713,7.70941686630249,7.753667831420898,7.332877159118652,6.741201877593994,7.5648369789123535,7.962317943572998,7.755194187164307,6.766556262969971,7.88960075378418
31,1,she,m,Mismatch,0,"When she was angry, the MASKTOKEN ignored the lady all the time.","When she was angry, the",man,"When she was angry, the",8.392720222473145,7.522505760192871,7.76323127746582,7.7822651863098145,8.142345428466797,8.472724914550781,8.585941314697266,7.976266860961914,8.374868392944336,6.954122543334961,8.180586814880371,8.89277172088623,7.597777843475342,8.019002914428711,8.341604232788086,8.086852073669434,8.022982597351074,7.972249984741211,7.599566459655762,7.110377788543701,7.780521392822266,8.064796447753906,8.153905868530273,6.988473415374756,8.038010597229004
31,1,she,f,Match,1,"When she was angry, the MASKTOKEN ignored the man all the time.","When she was angry, the",lady,"When she was angry, the",11.660238265991211,10.876973152160645,11.014734268188477,10.731931686401367,11.78966236114502,10.951422691345215,11.1514310836792,11.999052047729492,11.006221771240234,10.142967224121094,11.85287857055664,13.046574592590332,10.554282188415527,10.316842079162598,11.192695617675781,11.129643440246582,11.621591567993164,10.442983627319336,11.506543159484863,11.303800582885742,11.226767539978027,11.522990226745605,11.811677932739258,10.489144325256348,11.595983505249023
31,1,he,f,Mismatch,1,"When he was angry, the MASKTOKEN ignored the man all the time.","When he was angry, the",lady,"When he was angry, the",12.655823707580566,12.215814590454102,12.467376708984375,12.136422157287598,13.121800422668457,12.632184982299805,12.869283676147461,13.049274444580078,12.337003707885742,11.6625394821167,12.693367958068848,13.905423164367676,11.568583488464355,11.90829086303711,12.28016471862793,12.319463729858398,12.809751510620117,11.534339904785156,12.478750228881836,12.659253120422363,12.501866340637207,12.776598930358887,13.426663398742676,11.724260330200195,12.709892272949219
32,1,he,m,Match,0,"When he was distraught, the MASKTOKEN visited the nun straight away.","When he was distraught, the",bishop,"When he was distraught, the",12.367520332336426,12.01166820526123,12.059621810913086,11.403953552246094,12.081365585327148,11.98563003540039,12.762923240661621,12.770086288452148,11.865355491638184,12.103102684020996,11.484548568725586,12.60630989074707,11.961660385131836,10.95438003540039,11.488539695739746,11.532088279724121,11.990580558776855,11.41911506652832,11.981546401977539,12.439484596252441,12.719596862792969,12.350481033325195,12.094972610473633,12.877320289611816,12.835360527038574
32,1,she,m,Mismatch,0,"When she was distraught, the MASKTOKEN visited the nun straight away.","When she was distraught, the",bishop,"When she was distraught, the",12.513165473937988,12.482483863830566,12.320460319519043,11.71337604522705,12.63450813293457,12.507554054260254,12.943313598632812,13.38779354095459,12.20138168334961,11.97575855255127,11.444504737854004,12.887069702148438,12.451409339904785,11.399186134338379,11.793749809265137,11.781550407409668,12.419516563415527,11.856396675109863,12.262855529785156,12.882972717285156,12.697771072387695,12.755514144897461,12.097805976867676,13.33128833770752,13.311293601989746
32,1,she,f,Match,0,"When she was distraught, the MASKTOKEN visited the bishop straight away.","When she was distraught, the",nun,"When she was distraught, the",14.854208946228027,15.281079292297363,13.813881874084473,14.273836135864258,14.504697799682617,12.95215892791748,14.491682052612305,14.994539260864258,13.18891429901123,13.542449951171875,15.31411361694336,14.130620002746582,15.102474212646484,14.842691421508789,15.46407699584961,13.643033981323242,15.17016887664795,14.619070053100586,15.73193645477295,15.578755378723145,14.90687084197998,14.637065887451172,14.367558479309082,14.838532447814941,14.088446617126465
32,1,he,f,Mismatch,0,"When he was distraught, the MASKTOKEN visited the bishop straight away.","When he was distraught, the",nun,"When he was distraught, the",16.26712417602539,16.64447593688965,15.778304100036621,16.0695858001709,15.949061393737793,14.873937606811523,16.036115646362305,16.72018814086914,14.629962921142578,15.351317405700684,16.184024810791016,14.803192138671875,16.20087242126465,16.340105056762695,16.661130905151367,15.07358455657959,16.395488739013672,15.626670837402344,16.713788986206055,17.429235458374023,16.083873748779297,15.664779663085938,16.128725051879883,15.805611610412598,15.258235931396484
